Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
13,2,18,19,29,28
18,6,19,12,9,16
17,7,19,13,10,17
17,7,18,14,9,18
16,6,17,14,8,19
15,7,16,14,9,18
15,7,15,14,10,17
16,7,16,13,11,18
17,8,16,13,10,19
16,7,17,13,11,18
17,7,18,14,12,17
16,6,18,15,13,18
16,6,18,15,14,19
17,5,17,16,15,20
17,4,18,17,16,19
17,3,19,18,15,20
17,4,18,18,16,19
16,5,19,19,15,20
15,5,19,19,16,19
16,5,19,20,15,20
17,4,20,20,16,19
17,3,19,20,17,20
18,3,20,19,18,19
18,2,21,20,17,20
17,1,21,19,18,19
18,0,20,20,19,18
19,0,21,19,20,17
19,0,21,20,19,18
18,0,21,21,18,19
17,1,20,22,17,20
17,1,20,22,18,21
17,2,21,22,19,22
17,3,22,21,20,21
18,3,22,21,19,22
17,4,21,21,18,23
16,4,20,21,17,24
17,3,21,21,16,25
18,2,20,20,17,26
19,2,21,19,16,27
18,1,20,18,17,28
17,1,19,18,18,27
16,1,19,18,19,28
15,2,20,18,20,29
15,3,21,18,21,28
14,4,21,17,22,27
13,5,21,18,21,28
12,5,20,18,20,29
13,5,19,18,21,28
13,6,18,19,22,29
13,5,17,20,23,28
12,5,16,19,24,27
11,5,17,19,23,28
10,4,16,18,24,27
10,3,16,19,23,28
9,3,15,20,24,29
10,3,16,19,25,28
11,2,17,20,26,27
12,1,17,19,27,28
12,2,17,18,28,27
13,2,18,19,29,28
