Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,4,29,12,28,22
27,4,22,14,24,22
26,5,22,13,25,23
27,4,23,13,26,24
26,5,22,12,27,23
27,4,23,13,28,22
26,5,22,12,27,23
27,4,22,13,28,22
26,5,22,12,27,23
27,4,21,13,28,22
26,5,22,14,27,23
27,4,21,14,28,22
26,5,22,13,27,23
27,4,23,13,28,22
26,5,22,14,27,23
27,4,22,14,28,22
26,5,23,14,27,23
27,4,23,13,28,22
26,5,23,12,27,23
27,4,22,13,28,22
26,5,21,14,27,23
27,4,20,14,28,22
26,5,21,14,27,23
27,4,21,13,28,22
26,5,21,13,27,23
27,4,22,13,28,22
26,5,22,14,27,23
27,4,23,13,28,22
26,5,24,14,27,23
27,4,23,15,28,22
26,5,23,16,27,23
27,4,23,15,28,22
26,5,22,16,27,23
27,4,22,15,28,22
26,5,23,16,27,23
27,4,23,17,28,22
26,5,23,16,27,23
27,4,23,15,28,22
26,5,22,16,27,23
27,4,21,16,28,22
26,5,22,17,27,23
27,4,21,16,28,22
26,5,21,17,27,23
27,4,22,17,28,22
26,5,23,16,27,23
27,4,23,15,28,22
26,5,23,14,27,23
27,4,23,13,28,22
26,5,23,14,27,23
27,4,23,14,28,22
26,5,24,14,27,23
27,4,24,14,28,22
26,5,24,15,27,23
27,4,24,16,28,22
26,5,24,17,27,23
27,4,23,16,28,22
26,5,23,17,27,23
27,4,24,17,28,22
26,5,23,16,27,23
27,4,23,15,28,22
26,5,24,16,27,23
27,4,24,15,28,22
26,5,25,16,27,23
27,4,25,16,28,22
26,5,26,16,27,23
27,4,26,15,28,22
26,5,25,16,27,23
27,4,24,15,28,22
26,5,23,15,27,23
27,4,24,14,28,22
26,5,24,13,27,23
27,4,24,13,28,22
26,5,25,12,27,23
27,4,26,13,28,22
26,5,26,12,27,23
27,4,27,12,28,22
26,5,27,13,27,23
27,4,27,12,28,22
26,5,28,13,27,23
27,4,29,12,28,22
