Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,10,0,1,26,29
10,4,5,6,2,3
11,3,4,7,3,4
12,2,5,6,4,5
13,3,6,5,5,6
14,4,6,6,6,7
15,3,5,5,7,8
16,2,4,6,8,9
17,1,3,7,9,10
18,0,4,8,10,11
17,0,3,7,11,12
16,0,4,7,12,13
15,0,5,6,13,14
14,0,4,5,14,15
13,0,3,6,15,16
12,0,2,7,16,17
11,0,1,6,17,18
10,0,2,6,18,19
9,0,3,5,19,20
8,0,4,4,20,21
7,0,4,3,21,22
6,0,3,2,22,23
5,0,2,1,23,24
4,0,2,0,24,25
5,1,3,1,25,26
4,2,2,0,26,27
5,3,1,0,27,28
6,4,2,0,26,29
7,5,2,0,27,28
8,6,2,0,26,29
9,7,1,0,27,28
10,8,1,0,26,29
11,9,1,1,27,28
10,10,2,1,26,29
10,9,1,0,27,28
11,10,1,1,26,29
10,11,1,1,27,28
9,10,0,1,26,29
