Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
9,1,29,15,27,29
6,12,22,28,18,26
7,11,23,27,19,25
8,10,23,28,20,26
9,9,24,28,21,27
10,8,24,27,22,28
11,7,24,27,23,29
12,6,25,27,24,28
13,5,25,28,25,29
14,4,24,27,26,28
13,3,24,27,27,29
12,2,25,28,28,28
13,1,26,27,27,29
12,0,25,27,28,28
11,0,25,26,27,29
10,0,26,26,28,28
9,0,26,25,27,29
8,0,25,25,28,28
9,1,24,24,27,29
10,0,23,25,28,28
9,0,24,24,27,29
8,0,25,24,28,28
9,1,26,24,27,29
10,0,25,25,28,28
9,0,24,24,27,29
8,0,23,23,28,28
9,1,22,23,27,29
10,0,21,23,28,28
9,0,22,23,27,29
8,0,21,23,28,28
9,1,22,24,27,29
10,0,21,25,28,28
9,0,22,24,27,29
8,0,23,25,28,28
9,1,22,24,27,29
10,0,22,25,28,28
9,0,21,26,27,29
8,0,22,27,28,28
9,1,23,26,27,29
10,0,24,25,28,28
9,0,24,24,27,29
8,0,23,23,28,28
9,1,22,23,27,29
10,0,22,23,28,28
9,0,22,24,27,29
8,0,21,24,28,28
9,1,20,24,27,29
10,0,20,23,28,28
9,0,21,22,27,29
8,0,22,22,28,28
9,1,21,21,27,29
10,0,20,20,28,28
9,0,20,19,27,29
8,0,19,19,28,28
9,1,20,20,27,29
10,0,20,20,28,28
9,0,21,20,27,29
8,0,20,20,28,28
9,1,21,21,27,29
10,0,20,20,28,28
9,0,19,19,27,29
8,0,20,20,28,28
9,1,21,21,27,29
10,0,22,20,28,28
9,0,21,19,27,29
8,0,22,19,28,28
9,1,23,19,27,29
10,0,23,19,28,28
9,0,24,19,27,29
8,0,24,20,28,28
9,1,25,21,27,29
10,0,26,22,28,28
9,0,25,21,27,29
8,0,26,22,28,28
9,1,25,23,27,29
10,0,26,22,28,28
9,0,27,22,27,29
8,0,27,21,28,28
9,1,26,22,27,29
10,0,25,23,28,28
9,0,24,22,27,29
8,0,23,23,28,28
9,1,23,22,27,29
10,0,24,21,28,28
9,0,25,20,27,29
8,0,26,19,28,28
9,1,26,20,27,29
10,0,26,19,28,28
9,0,26,18,27,29
8,0,25,18,28,28
9,1,25,18,27,29
10,0,25,19,28,28
9,0,25,19,27,29
8,0,24,20,28,28
9,1,24,20,27,29
10,0,24,20,28,28
9,0,23,20,27,29
8,0,22,20,28,28
9,1,22,19,27,29
10,0,21,18,28,28
9,0,20,19,27,29
8,0,20,18,28,28
9,1,20,17,27,29
10,0,19,18,28,28
9,0,18,17,27,29
8,0,19,18,28,28
9,1,18,17,27,29
10,0,18,17,28,28
9,0,18,16,27,29
8,0,17,15,28,28
9,1,18,16,27,29
10,0,17,15,28,28
9,0,17,15,27,29
8,0,18,14,28,28
9,1,19,15,27,29
10,0,19,14,28,28
9,0,19,14,27,29
8,0,19,15,28,28
9,1,19,16,27,29
10,0,20,17,28,28
9,0,20,17,27,29
8,0,19,18,28,28
9,1,20,18,27,29
10,0,21,17,28,28
9,0,22,16,27,29
8,0,22,17,28,28
9,1,21,16,27,29
10,0,21,17,28,28
9,0,22,18,27,29
8,0,22,18,28,28
9,1,22,17,27,29
10,0,22,17,28,28
9,0,22,18,27,29
8,0,22,18,28,28
9,1,21,19,27,29
10,0,21,19,28,28
9,0,22,19,27,29
8,0,23,19,28,28
9,1,23,20,27,29
10,0,22,21,28,28
9,0,21,20,27,29
8,0,21,19,28,28
9,1,22,18,27,29
10,0,23,17,28,28
9,0,23,17,27,29
8,0,24,18,28,28
9,1,23,17,27,29
10,0,23,18,28,28
9,0,23,17,27,29
8,0,23,18,28,28
9,1,22,17,27,29
10,0,23,16,28,28
9,0,23,16,27,29
8,0,24,16,28,28
9,1,25,17,27,29
10,0,26,16,28,28
9,0,26,15,27,29
8,0,26,16,28,28
9,1,27,17,27,29
10,0,28,16,28,28
9,0,27,15,27,29
8,0,28,16,28,28
9,1,29,15,27,29
