Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,2,19,6,28,5
8,18,11,2,21,2
9,17,11,1,22,3
10,16,12,2,23,4
11,15,12,2,24,5
12,14,12,3,25,6
13,13,13,3,26,7
14,12,13,4,27,6
15,11,12,5,28,5
16,10,12,5,27,6
16,9,13,5,28,5
17,8,13,5,27,6
18,9,13,5,28,5
19,10,14,5,27,6
20,9,13,5,28,5
21,10,13,4,27,6
22,9,12,3,28,5
23,8,12,2,27,6
24,7,12,1,28,5
25,6,13,1,27,6
26,5,13,0,28,5
27,4,13,0,27,6
27,5,14,1,28,5
26,4,15,1,27,6
27,3,14,2,28,5
26,3,13,3,27,6
27,2,14,2,28,5
26,2,14,2,27,6
27,1,13,1,28,5
27,2,14,2,27,6
26,2,15,1,28,5
27,1,15,2,27,6
27,2,16,1,28,5
26,2,16,0,27,6
25,3,17,1,28,5
26,2,16,1,27,6
27,1,17,2,28,5
27,2,17,1,27,6
26,2,18,1,28,5
27,1,19,2,27,6
27,2,20,3,28,5
26,2,20,3,27,6
27,1,21,4,28,5
27,2,20,5,27,6
26,2,19,6,28,5
