Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,1,15,2,27,29
26,8,2,8,3,7
27,7,3,7,4,8
26,6,4,8,5,9
27,5,4,8,6,10
26,4,5,9,7,11
27,3,4,9,8,12
26,3,5,10,9,13
27,2,6,11,10,14
26,2,7,12,11,15
27,1,7,11,12,16
27,2,8,10,13,17
26,2,7,11,14,18
27,1,7,11,15,19
27,2,6,10,16,20
26,2,5,11,17,21
27,1,5,11,18,22
27,2,5,10,19,23
26,2,5,10,20,24
27,1,5,9,21,25
27,2,5,9,22,26
26,2,4,9,23,27
27,1,5,10,24,28
27,2,6,9,25,29
26,2,5,8,26,28
27,1,6,8,27,29
27,2,7,7,28,28
26,2,6,8,27,29
27,1,7,8,28,28
27,2,7,8,27,29
26,2,7,8,28,28
27,1,7,8,27,29
27,2,6,9,28,28
26,2,7,8,27,29
27,1,8,8,28,28
27,2,8,8,27,29
26,2,7,8,28,28
27,1,6,9,27,29
27,2,6,8,28,28
26,2,7,9,27,29
27,1,6,8,28,28
27,2,7,7,27,29
26,2,8,6,28,28
27,1,9,6,27,29
27,2,8,7,28,28
26,2,8,6,27,29
27,1,9,5,28,28
27,2,8,5,27,29
26,2,9,4,28,28
27,1,8,4,27,29
27,2,9,5,28,28
26,2,8,5,27,29
27,1,8,6,28,28
27,2,9,5,27,29
26,2,8,6,28,28
27,1,7,6,27,29
27,2,6,7,28,28
26,2,7,8,27,29
27,1,7,8,28,28
27,2,7,8,27,29
26,2,8,7,28,28
27,1,8,6,27,29
27,2,9,7,28,28
26,2,8,6,27,29
27,1,7,5,28,28
27,2,7,4,27,29
26,2,7,4,28,28
27,1,7,3,27,29
27,2,7,3,28,28
26,2,6,3,27,29
27,1,5,3,28,28
27,2,5,4,27,29
26,2,5,4,28,28
27,1,5,3,27,29
27,2,4,3,28,28
26,2,5,3,27,29
27,1,5,2,28,28
27,2,5,3,27,29
26,2,4,3,28,28
27,1,4,3,27,29
27,2,3,4,28,28
26,2,4,4,27,29
27,1,4,5,28,28
27,2,4,4,27,29
26,2,5,3,28,28
27,1,5,3,27,29
27,2,6,3,28,28
26,2,7,2,27,29
27,1,6,1,28,28
27,2,7,2,27,29
26,2,7,2,28,28
27,1,8,1,27,29
27,2,8,1,28,28
26,2,8,0,27,29
27,1,8,0,28,28
27,2,8,0,27,29
26,2,8,0,28,28
27,1,8,0,27,29
27,2,7,0,28,28
26,2,6,0,27,29
27,1,7,1,28,28
27,2,8,2,27,29
26,2,9,2,28,28
27,1,10,3,27,29
27,2,11,4,28,28
26,2,11,4,27,29
27,1,12,4,28,28
27,2,11,5,27,29
26,2,11,4,28,28
27,1,12,3,27,29
27,2,11,3,28,28
26,2,10,3,27,29
27,1,10,2,28,28
27,2,11,1,27,29
26,2,12,2,28,28
27,1,11,3,27,29
27,2,12,2,28,28
26,2,11,2,27,29
27,1,12,1,28,28
27,2,11,1,27,29
26,2,11,1,28,28
27,1,12,0,27,29
27,2,12,0,28,28
26,2,12,1,27,29
27,1,13,1,28,28
27,2,14,2,27,29
26,2,14,2,28,28
27,1,15,2,27,29
