Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,22,1,25,19,21
10,22,10,23,17,29
10,22,9,23,18,28
10,22,8,22,17,29
10,22,7,22,16,28
10,22,8,22,17,27
10,22,8,23,16,28
10,22,9,23,17,29
10,22,9,23,16,28
10,22,9,23,15,29
10,22,8,23,14,28
10,22,7,22,13,29
10,22,6,23,13,29
10,22,6,22,13,29
10,22,6,23,14,28
10,22,7,24,13,29
10,22,6,24,14,28
10,22,5,25,13,29
10,22,6,24,12,28
10,22,7,23,11,29
10,22,7,23,11,29
10,22,6,23,10,28
10,22,5,23,9,29
10,22,6,22,9,29
10,22,7,23,8,28
10,22,7,24,9,27
10,22,6,25,10,26
10,22,7,24,11,25
10,22,7,25,10,26
10,22,8,24,11,25
10,22,9,23,10,26
10,22,9,24,11,25
10,22,8,23,12,24
10,22,8,22,13,23
10,22,7,23,14,22
10,22,6,23,15,21
10,22,5,24,16,22
10,22,5,23,17,21
10,22,5,24,18,22
10,22,4,24,19,21
10,22,3,25,18,22
10,22,2,25,17,23
10,22,2,25,16,24
10,22,2,24,17,23
10,22,2,25,18,22
10,22,1,25,19,21
