Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,17,0,12,28,28
26,19,6,18,28,28
27,18,5,17,27,29
28,17,6,16,28,28
27,18,7,15,27,29
28,17,6,14,28,28
27,18,6,15,27,29
28,17,7,16,28,28
27,18,7,16,27,29
28,17,7,17,28,28
27,18,6,18,27,29
28,17,7,17,28,28
27,18,6,18,27,29
28,17,5,18,28,28
27,18,6,17,27,29
28,17,7,17,28,28
27,18,8,17,27,29
28,17,8,17,28,28
27,18,8,18,27,29
28,17,7,19,28,28
27,18,8,18,27,29
28,17,7,19,28,28
27,18,6,18,27,29
28,17,5,17,28,28
27,18,6,16,27,29
28,17,7,16,28,28
27,18,6,16,27,29
28,17,5,15,28,28
27,18,5,15,27,29
28,17,6,16,28,28
27,18,5,16,27,29
28,17,4,16,28,28
27,18,5,15,27,29
28,17,5,14,28,28
27,18,5,13,27,29
28,17,5,14,28,28
27,18,5,15,27,29
28,17,4,14,28,28
27,18,3,14,27,29
28,17,2,13,28,28
27,18,1,13,27,29
28,17,0,12,28,28
