Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,20,24,6,12,18
8,27,21,4,5,11
7,27,22,4,6,10
7,26,22,3,5,11
7,26,23,2,4,12
8,27,24,1,5,13
9,27,23,2,4,14
10,27,22,2,5,13
10,27,22,1,6,14
11,27,21,0,7,13
10,28,21,1,6,14
11,27,20,1,5,15
12,28,21,2,6,14
13,28,21,1,5,15
14,28,21,2,6,16
15,27,20,2,5,17
14,27,20,2,6,16
13,26,21,2,5,17
12,25,21,3,6,16
13,24,20,4,7,15
14,25,21,3,8,14
15,25,22,3,7,15
14,24,21,3,8,16
14,23,21,4,9,17
13,24,20,4,8,18
14,23,21,4,9,19
14,22,22,5,10,20
14,23,22,5,9,21
13,22,22,5,10,20
12,21,21,4,11,19
12,21,22,5,12,18
13,21,23,5,13,17
12,20,24,6,12,18
