Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,9,0,5,27,13
8,18,23,4,27,13
9,17,22,3,28,12
10,16,22,4,27,13
9,15,23,3,28,12
8,14,23,3,27,13
9,13,22,2,28,12
8,12,22,1,27,13
9,11,21,1,28,12
10,10,21,2,27,13
11,9,22,1,28,12
12,8,22,0,27,13
13,7,21,1,28,12
14,6,20,0,27,13
15,5,19,0,28,12
16,4,19,0,27,13
17,3,19,0,28,12
18,2,19,0,27,13
19,1,18,1,28,12
19,2,17,1,27,13
19,3,17,2,28,12
19,4,16,1,27,13
20,5,16,2,28,12
19,5,17,3,27,13
18,4,16,3,28,12
18,5,16,4,27,13
18,6,17,4,28,12
18,5,17,3,27,13
18,4,17,4,28,12
18,5,16,3,27,13
17,4,16,3,28,12
18,5,15,3,27,13
18,6,16,4,28,12
17,5,17,4,27,13
17,4,18,5,28,12
18,5,19,4,27,13
19,4,18,3,28,12
20,5,19,4,27,13
21,6,19,5,28,12
21,7,18,6,27,13
20,7,17,5,28,12
21,8,16,5,27,13
21,9,17,5,28,12
20,8,17,5,27,13
20,9,17,6,28,12
19,10,18,5,27,13
18,11,18,6,28,12
19,10,17,6,27,13
18,11,16,7,28,12
19,10,16,7,27,13
18,11,15,8,28,12
19,12,14,8,27,13
19,13,13,9,28,12
18,14,13,8,27,13
18,13,12,8,28,12
18,14,12,9,27,13
18,15,13,8,28,12
19,14,14,7,27,13
20,13,14,7,28,12
21,14,15,7,27,13
22,13,15,6,28,12
23,12,15,6,27,13
24,11,14,6,28,12
23,12,15,5,27,13
24,11,15,4,28,12
25,10,14,5,27,13
26,9,13,4,28,12
27,8,13,3,27,13
26,9,12,3,28,12
27,8,12,2,27,13
26,9,11,1,28,12
27,8,10,0,27,13
26,9,11,0,28,12
27,8,11,0,27,13
26,9,10,0,28,12
27,8,9,1,27,13
26,9,8,0,28,12
27,8,8,1,27,13
26,9,9,2,28,12
27,8,8,2,27,13
26,9,8,3,28,12
27,8,9,3,27,13
26,9,9,2,28,12
27,8,10,2,27,13
26,9,10,3,28,12
27,8,9,2,27,13
26,9,10,1,28,12
27,8,9,1,27,13
26,9,10,0,28,12
27,8,10,0,27,13
26,9,10,0,28,12
27,8,9,1,27,13
26,9,10,2,28,12
27,8,10,1,27,13
26,9,11,2,28,12
27,8,11,3,27,13
26,9,12,2,28,12
27,8,11,3,27,13
26,9,11,4,28,12
27,8,12,5,27,13
26,9,12,5,28,12
27,8,11,5,27,13
26,9,11,4,28,12
27,8,11,3,27,13
26,9,12,4,28,12
27,8,11,4,27,13
26,9,12,4,28,12
27,8,11,3,27,13
26,9,11,4,28,12
27,8,10,5,27,13
26,9,11,4,28,12
27,8,10,3,27,13
26,9,11,4,28,12
27,8,10,3,27,13
26,9,11,2,28,12
27,8,12,3,27,13
26,9,12,4,28,12
27,8,11,5,27,13
26,9,10,6,28,12
27,8,10,7,27,13
26,9,11,7,28,12
27,8,10,7,27,13
26,9,10,6,28,12
27,8,10,5,27,13
26,9,11,4,28,12
27,8,10,5,27,13
26,9,9,5,28,12
27,8,10,6,27,13
26,9,10,6,28,12
27,8,11,6,27,13
26,9,12,5,28,12
27,8,12,4,27,13
26,9,11,4,28,12
27,8,11,4,27,13
26,9,11,4,28,12
27,8,12,5,27,13
26,9,12,5,28,12
27,8,13,4,27,13
26,9,13,4,28,12
27,8,13,5,27,13
26,9,13,5,28,12
27,8,12,6,27,13
26,9,11,7,28,12
27,8,10,7,27,13
26,9,9,8,28,12
27,8,8,9,27,13
26,9,8,10,28,12
27,8,9,9,27,13
26,9,9,10,28,12
27,8,9,9,27,13
26,9,8,10,28,12
27,8,7,10,27,13
26,9,6,11,28,12
27,8,7,10,27,13
26,9,8,9,28,12
27,8,8,8,27,13
26,9,7,8,28,12
27,8,7,7,27,13
26,9,7,8,28,12
27,8,8,7,27,13
26,9,9,7,28,12
27,8,9,8,27,13
26,9,8,9,28,12
27,8,8,8,27,13
26,9,8,9,28,12
27,8,8,10,27,13
26,9,8,11,28,12
27,8,7,11,27,13
26,9,6,10,28,12
27,8,6,11,27,13
26,9,6,11,28,12
27,8,6,12,27,13
26,9,6,12,28,12
27,8,7,13,27,13
26,9,7,12,28,12
27,8,8,11,27,13
26,9,7,11,28,12
27,8,6,11,27,13
26,9,5,11,28,12
27,8,5,11,27,13
26,9,5,11,28,12
27,8,5,11,27,13
26,9,6,10,28,12
27,8,5,11,27,13
26,9,4,11,28,12
27,8,3,12,27,13
26,9,3,11,28,12
27,8,3,11,27,13
26,9,3,10,28,12
27,8,3,10,27,13
26,9,3,9,28,12
27,8,4,8,27,13
26,9,5,8,28,12
27,8,6,7,27,13
26,9,7,6,28,12
27,8,7,7,27,13
26,9,8,7,28,12
27,8,9,7,27,13
26,9,8,8,28,12
27,8,9,8,27,13
26,9,9,8,28,12
27,8,10,7,27,13
26,9,11,8,28,12
27,8,10,8,27,13
26,9,10,8,28,12
27,8,10,8,27,13
26,9,9,7,28,12
27,8,10,8,27,13
26,9,10,7,28,12
27,8,9,6,27,13
26,9,9,6,28,12
27,8,9,6,27,13
26,9,10,6,28,12
27,8,10,5,27,13
26,9,10,6,28,12
27,8,11,7,27,13
26,9,10,6,28,12
27,8,10,5,27,13
26,9,9,5,28,12
27,8,9,4,27,13
26,9,9,5,28,12
27,8,9,4,27,13
26,9,8,3,28,12
27,8,7,2,27,13
26,9,8,3,28,12
27,8,9,2,27,13
26,9,10,2,28,12
27,8,10,2,27,13
26,9,10,1,28,12
27,8,9,2,27,13
26,9,10,1,28,12
27,8,10,0,27,13
26,9,11,0,28,12
27,8,11,1,27,13
26,9,10,0,28,12
27,8,10,0,27,13
26,9,11,1,28,12
27,8,10,1,27,13
26,9,9,0,28,12
27,8,9,1,27,13
26,9,10,1,28,12
27,8,10,1,27,13
26,9,11,0,28,12
27,8,11,0,27,13
26,9,11,0,28,12
27,8,10,0,27,13
26,9,10,0,28,12
27,8,10,0,27,13
26,9,11,1,28,12
27,8,12,0,27,13
26,9,12,0,28,12
27,8,11,1,27,13
26,9,12,0,28,12
27,8,12,0,27,13
26,9,12,0,28,12
27,8,12,1,27,13
26,9,12,2,28,12
27,8,12,3,27,13
26,9,11,2,28,12
27,8,11,3,27,13
26,9,12,2,28,12
27,8,12,3,27,13
26,9,13,3,28,12
27,8,12,2,27,13
26,9,11,2,28,12
27,8,10,1,27,13
26,9,10,0,28,12
27,8,11,0,27,13
26,9,11,0,28,12
27,8,12,1,27,13
26,9,13,1,28,12
27,8,14,0,27,13
26,9,14,0,28,12
27,8,13,0,27,13
26,9,12,0,28,12
27,8,13,0,27,13
26,9,13,0,28,12
27,8,13,1,27,13
26,9,13,2,28,12
27,8,12,1,27,13
26,9,11,2,28,12
27,8,11,2,27,13
26,9,11,2,28,12
27,8,10,3,27,13
26,9,11,3,28,12
27,8,11,4,27,13
26,9,12,4,28,12
27,8,13,4,27,13
26,9,12,4,28,12
27,8,12,3,27,13
26,9,13,4,28,12
27,8,13,3,27,13
26,9,13,2,28,12
27,8,14,2,27,13
26,9,13,1,28,12
27,8,14,0,27,13
26,9,13,0,28,12
27,8,12,1,27,13
26,9,13,1,28,12
27,8,12,0,27,13
26,9,12,1,28,12
27,8,12,1,27,13
26,9,13,1,28,12
27,8,13,1,27,13
26,9,13,0,28,12
27,8,13,0,27,13
26,9,13,0,28,12
27,8,14,0,27,13
26,9,14,0,28,12
27,8,15,1,27,13
26,9,14,1,28,12
27,8,14,0,27,13
26,9,14,1,28,12
27,8,15,0,27,13
26,9,14,1,28,12
27,8,14,0,27,13
26,9,13,1,28,12
27,8,13,2,27,13
26,9,13,2,28,12
27,8,12,2,27,13
26,9,12,2,28,12
27,8,11,3,27,13
26,9,12,2,28,12
27,8,12,1,27,13
26,9,13,2,28,12
27,8,13,2,27,13
26,9,12,2,28,12
27,8,11,2,27,13
26,9,12,2,28,12
27,8,11,1,27,13
26,9,11,1,28,12
27,8,12,0,27,13
26,9,12,0,28,12
27,8,13,1,27,13
26,9,12,0,28,12
27,8,13,0,27,13
26,9,12,1,28,12
27,8,11,1,27,13
26,9,11,1,28,12
27,8,12,1,27,13
26,9,13,2,28,12
27,8,14,3,27,13
26,9,15,2,28,12
27,8,15,1,27,13
26,9,15,1,28,12
27,8,15,0,27,13
26,9,15,0,28,12
25,8,16,0,27,13
26,9,16,1,28,12
27,8,15,0,27,13
26,9,15,0,28,12
25,8,16,0,27,13
26,9,15,1,28,12
27,8,15,0,27,13
26,9,15,0,28,12
25,8,16,1,27,13
26,7,17,1,28,12
25,7,17,0,27,13
26,8,16,1,28,12
25,7,17,1,27,13
24,8,18,2,28,12
25,9,19,1,27,13
26,8,18,2,28,12
25,9,19,2,27,13
25,8,18,1,28,12
26,9,18,2,27,13
25,10,17,3,28,12
26,9,17,4,27,13
27,8,17,3,28,12
26,9,16,2,27,13
27,8,15,2,28,12
26,9,16,2,27,13
27,8,15,3,28,12
26,9,14,2,27,13
27,8,13,2,28,12
26,9,13,1,27,13
27,8,13,2,28,12
26,9,12,3,27,13
27,8,12,3,28,12
26,9,12,2,27,13
27,8,11,1,28,12
26,9,11,2,27,13
27,8,10,3,28,12
26,9,9,2,27,13
27,8,9,1,28,12
26,9,10,1,27,13
27,8,9,2,28,12
26,9,8,2,27,13
27,8,9,2,28,12
26,9,9,2,27,13
27,8,10,1,28,12
26,9,9,2,27,13
27,8,8,1,28,12
26,9,7,2,27,13
27,8,7,1,28,12
26,9,8,0,27,13
27,8,8,0,28,12
26,9,7,0,27,13
27,8,8,0,28,12
26,9,8,0,27,13
27,8,9,0,28,12
26,9,9,0,27,13
27,8,8,1,28,12
26,9,7,0,27,13
27,8,6,1,28,12
26,9,7,2,27,13
27,8,8,3,28,12
26,9,8,3,27,13
27,8,7,2,28,12
26,9,7,1,27,13
