Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,8,0,9,20,29
22,15,6,5,19,28
23,14,6,6,20,29
24,13,6,7,19,28
25,12,6,7,20,29
26,11,6,6,19,28
27,10,7,6,20,29
26,9,8,6,19,28
27,8,7,5,20,29
26,9,7,4,19,28
27,8,8,5,20,29
26,9,9,5,19,28
27,8,8,4,20,29
26,9,9,4,19,28
27,8,10,4,20,29
26,9,11,5,19,28
27,8,11,5,20,29
26,9,10,6,19,28
27,8,9,7,20,29
26,9,8,7,19,28
27,8,9,7,20,29
26,9,8,7,19,28
27,8,9,8,20,29
26,9,9,7,19,28
27,8,9,6,20,29
26,9,8,7,19,28
27,8,7,7,20,29
26,9,8,6,19,28
27,8,8,7,20,29
26,9,9,6,19,28
27,8,10,5,20,29
26,9,9,4,19,28
27,8,9,4,20,29
26,9,8,3,19,28
27,8,7,2,20,29
26,9,8,2,19,28
27,8,9,2,20,29
26,9,8,2,19,28
27,8,7,1,20,29
26,9,7,0,19,28
27,8,6,1,20,29
26,9,7,2,19,28
27,8,6,3,20,29
26,9,7,3,19,28
27,8,6,4,20,29
26,9,6,5,19,28
27,8,6,4,20,29
26,9,6,4,19,28
27,8,7,3,20,29
26,9,8,4,19,28
27,8,9,3,20,29
26,9,8,4,19,28
27,8,7,5,20,29
26,9,8,5,19,28
27,8,7,5,20,29
26,9,7,6,19,28
27,8,7,7,20,29
26,9,6,7,19,28
27,8,7,6,20,29
26,9,7,6,19,28
27,8,6,5,20,29
26,9,6,5,19,28
27,8,7,6,20,29
26,9,7,5,19,28
27,8,7,6,20,29
26,9,7,7,19,28
27,8,8,7,20,29
26,9,9,6,19,28
27,8,10,6,20,29
26,9,11,7,19,28
27,8,12,8,20,29
26,9,13,8,19,28
27,8,13,9,20,29
26,9,12,9,19,28
27,8,12,9,20,29
26,9,11,9,19,28
27,8,10,9,20,29
26,9,11,9,19,28
27,8,10,10,20,29
26,9,10,10,19,28
27,8,11,11,20,29
26,9,11,11,19,28
27,8,10,10,20,29
26,9,9,9,19,28
27,8,10,9,20,29
26,9,9,10,19,28
27,8,8,10,20,29
26,9,8,11,19,28
27,8,7,11,20,29
26,9,6,11,19,28
27,8,5,10,20,29
26,9,4,11,19,28
27,8,4,11,20,29
26,9,4,10,19,28
27,8,5,11,20,29
26,9,4,11,19,28
27,8,4,11,20,29
26,9,4,12,19,28
27,8,4,11,20,29
26,9,3,12,19,28
27,8,3,11,20,29
26,9,4,11,19,28
27,8,3,11,20,29
26,9,4,10,19,28
27,8,3,9,20,29
26,9,4,9,19,28
27,8,4,9,20,29
26,9,5,8,19,28
27,8,4,7,20,29
26,9,5,8,19,28
27,8,5,7,20,29
26,9,4,8,19,28
27,8,5,9,20,29
26,9,4,10,19,28
27,8,4,9,20,29
26,9,3,8,19,28
27,8,2,9,20,29
26,9,3,9,19,28
27,8,2,9,20,29
26,9,3,10,19,28
27,8,3,11,20,29
26,9,4,10,19,28
27,8,3,10,20,29
26,9,3,9,19,28
27,8,3,8,20,29
26,9,4,8,19,28
27,8,3,8,20,29
26,9,3,8,19,28
27,8,2,9,20,29
26,9,3,10,19,28
27,8,4,10,20,29
26,9,4,10,19,28
27,8,3,9,20,29
26,9,3,9,19,28
27,8,2,9,20,29
26,9,2,8,19,28
27,8,3,9,20,29
26,9,4,9,19,28
27,8,5,10,20,29
26,9,5,9,19,28
27,8,4,9,20,29
26,9,5,10,19,28
27,8,5,9,20,29
26,9,6,10,19,28
27,8,7,9,20,29
26,9,8,9,19,28
27,8,8,10,20,29
26,9,9,10,19,28
27,8,9,11,20,29
26,9,10,10,19,28
27,8,9,10,20,29
26,9,10,11,19,28
27,8,10,12,20,29
26,9,10,12,19,28
27,8,11,12,20,29
26,9,11,12,19,28
27,8,10,11,20,29
26,9,9,10,19,28
27,8,8,10,20,29
26,9,9,11,19,28
27,8,9,12,20,29
26,9,8,11,19,28
27,8,8,10,20,29
26,9,7,9,19,28
27,8,6,8,20,29
26,9,6,8,19,28
27,8,7,7,20,29
26,9,8,7,19,28
27,8,7,6,20,29
26,9,7,5,19,28
27,8,6,5,20,29
26,9,7,5,19,28
27,8,6,5,20,29
26,9,5,4,19,28
27,8,5,4,20,29
26,9,4,3,19,28
27,8,3,3,20,29
26,9,4,2,19,28
27,8,4,3,20,29
26,9,4,4,19,28
27,8,5,5,20,29
26,9,6,4,19,28
27,8,7,3,20,29
26,9,8,2,19,28
27,8,7,3,20,29
26,9,7,3,19,28
27,8,6,4,20,29
26,9,6,5,19,28
27,8,6,5,20,29
26,9,5,5,19,28
27,8,6,6,20,29
26,9,6,6,19,28
27,8,5,5,20,29
26,9,4,6,19,28
27,8,5,7,20,29
26,9,5,6,19,28
27,8,4,5,20,29
26,9,3,4,19,28
27,8,3,4,20,29
26,9,4,5,19,28
27,8,4,6,20,29
26,9,4,7,19,28
27,8,5,7,20,29
26,9,4,8,19,28
27,8,5,9,20,29
26,9,6,8,19,28
27,8,5,9,20,29
26,9,4,9,19,28
27,8,3,10,20,29
26,9,2,11,19,28
27,8,3,11,20,29
26,9,3,11,19,28
27,8,4,11,20,29
26,9,3,10,19,28
27,8,4,10,20,29
26,9,3,10,19,28
27,8,4,9,20,29
26,9,3,10,19,28
27,8,3,9,20,29
26,9,2,9,19,28
27,8,2,10,20,29
26,9,2,9,19,28
27,8,3,10,20,29
26,9,3,10,19,28
27,8,3,10,20,29
26,9,4,10,19,28
27,8,3,9,20,29
26,9,4,10,19,28
27,8,4,10,20,29
26,9,4,11,19,28
27,8,3,11,20,29
26,9,2,11,19,28
27,8,1,10,20,29
26,9,1,9,19,28
27,8,0,9,20,29
