Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,14,6,22,28,5
20,21,12,23,23,2
21,20,11,24,24,3
22,19,12,24,25,4
21,18,13,24,26,5
20,17,12,23,27,6
19,16,11,24,28,5
20,15,11,23,27,6
20,14,11,23,28,5
21,13,10,24,27,6
20,14,9,24,28,5
19,14,9,25,27,6
19,15,9,24,28,5
18,14,10,23,27,6
19,13,10,23,28,5
18,14,11,23,27,6
19,15,11,24,28,5
19,16,11,25,27,6
19,17,11,26,28,5
19,18,12,27,27,6
20,19,13,26,28,5
21,18,14,25,27,6
22,17,15,24,28,5
23,16,16,24,27,6
23,15,15,23,28,5
24,14,16,23,27,6
25,15,17,24,28,5
26,14,17,24,27,6
27,13,18,24,28,5
28,14,17,23,27,6
27,14,17,23,28,5
28,13,16,24,27,6
27,14,17,24,28,5
28,13,17,23,27,6
27,14,16,22,28,5
28,13,15,21,27,6
27,14,16,22,28,5
28,13,16,22,27,6
27,14,16,21,28,5
28,13,15,20,27,6
27,14,16,21,28,5
28,13,15,20,27,6
27,14,15,21,28,5
28,13,14,21,27,6
27,14,14,21,28,5
28,13,13,22,27,6
27,14,12,21,28,5
28,13,12,21,27,6
27,14,12,21,28,5
28,13,11,20,27,6
27,14,12,21,28,5
28,13,13,20,27,6
27,14,12,21,28,5
28,13,11,21,27,6
27,14,10,22,28,5
28,13,11,23,27,6
27,14,12,23,28,5
28,13,12,24,27,6
27,14,11,25,28,5
28,13,12,24,27,6
27,14,13,25,28,5
28,13,14,26,27,6
27,14,14,27,28,5
28,13,15,26,27,6
27,14,14,27,28,5
28,13,14,28,27,6
27,14,14,28,28,5
28,13,13,29,27,6
27,14,13,28,28,5
28,13,12,29,27,6
27,14,12,29,28,5
28,13,11,28,27,6
27,14,10,28,28,5
28,13,10,29,27,6
27,14,9,28,28,5
28,13,8,27,27,6
27,14,7,26,28,5
28,13,8,26,27,6
27,14,8,26,28,5
28,13,9,26,27,6
27,14,10,25,28,5
28,13,10,26,27,6
27,14,10,26,28,5
28,13,11,25,27,6
27,14,12,25,28,5
28,13,11,25,27,6
27,14,12,26,28,5
28,13,13,27,27,6
27,14,12,28,28,5
28,13,13,27,27,6
27,14,13,26,28,5
28,13,13,27,27,6
27,14,12,27,28,5
28,13,13,27,27,6
27,14,14,26,28,5
28,13,13,27,27,6
27,14,14,28,28,5
28,13,15,29,27,6
27,14,14,28,28,5
28,13,13,27,27,6
27,14,12,26,28,5
28,13,12,27,27,6
27,14,12,28,28,5
28,13,12,27,27,6
27,14,12,28,28,5
28,13,12,29,27,6
27,14,12,29,28,5
28,13,11,28,27,6
27,14,12,29,28,5
28,13,12,29,27,6
27,14,12,29,28,5
28,13,11,28,27,6
27,14,11,29,28,5
28,13,11,29,27,6
27,14,11,29,28,5
28,13,12,28,27,6
27,14,12,28,28,5
28,13,11,28,27,6
27,14,12,27,28,5
28,13,11,26,27,6
27,14,10,25,28,5
28,13,10,25,27,6
27,14,9,26,28,5
28,13,9,26,27,6
27,14,10,26,28,5
28,13,10,26,27,6
27,14,10,27,28,5
28,13,9,26,27,6
27,14,8,25,28,5
28,13,9,25,27,6
27,14,10,25,28,5
28,13,11,26,27,6
27,14,11,25,28,5
28,13,10,25,27,6
27,14,10,24,28,5
28,13,10,25,27,6
27,14,10,26,28,5
28,13,9,26,27,6
27,14,10,27,28,5
28,13,9,26,27,6
27,14,9,27,28,5
28,13,10,27,27,6
27,14,11,27,28,5
28,13,11,26,27,6
27,14,11,25,28,5
28,13,10,25,27,6
27,14,10,25,28,5
28,13,11,25,27,6
27,14,11,24,28,5
28,13,12,24,27,6
27,14,12,24,28,5
28,13,12,25,27,6
27,14,11,25,28,5
28,13,11,26,27,6
27,14,12,25,28,5
28,13,11,24,27,6
27,14,11,23,28,5
28,13,10,22,27,6
27,14,9,23,28,5
28,13,10,22,27,6
27,14,11,21,28,5
28,13,11,20,27,6
27,14,12,20,28,5
28,13,13,21,27,6
27,14,12,21,28,5
28,13,12,22,27,6
27,14,11,23,28,5
28,13,11,24,27,6
27,14,11,25,28,5
28,13,11,26,27,6
27,14,10,27,28,5
28,13,9,27,27,6
27,14,10,26,28,5
28,13,11,27,27,6
27,14,11,27,28,5
28,13,12,26,27,6
27,14,11,25,28,5
28,13,11,24,27,6
27,14,10,23,28,5
28,13,9,24,27,6
27,14,10,23,28,5
28,13,10,23,27,6
27,14,10,23,28,5
28,13,11,24,27,6
27,14,11,23,28,5
28,13,12,23,27,6
27,14,11,24,28,5
28,13,11,24,27,6
27,14,11,23,28,5
28,13,11,22,27,6
27,14,10,22,28,5
28,13,10,23,27,6
27,14,10,23,28,5
28,13,11,24,27,6
27,14,10,25,28,5
28,13,11,25,27,6
27,14,12,26,28,5
28,13,11,26,27,6
27,14,10,26,28,5
28,13,9,25,27,6
27,14,9,25,28,5
28,13,9,26,27,6
27,14,8,26,28,5
28,13,9,27,27,6
27,14,10,26,28,5
28,13,10,26,27,6
27,14,9,27,28,5
28,13,8,27,27,6
27,14,7,28,28,5
28,13,6,27,27,6
27,14,7,26,28,5
28,13,7,25,27,6
27,14,6,26,28,5
28,13,7,27,27,6
27,14,6,27,28,5
28,13,6,28,27,6
27,14,5,27,28,5
28,13,4,26,27,6
27,14,5,26,28,5
28,13,6,26,27,6
27,14,5,26,28,5
28,13,5,26,27,6
27,14,5,25,28,5
28,13,6,24,27,6
27,14,7,24,28,5
28,13,7,23,27,6
27,14,6,22,28,5
