Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
21,14,10,7,26,12
21,14,15,9,7,9
21,14,15,8,6,10
21,14,16,9,7,9
21,14,15,10,8,8
21,14,14,11,9,9
21,14,13,10,8,10
21,14,13,9,9,9
21,14,14,8,10,10
21,14,15,8,11,11
21,14,14,9,12,10
21,14,13,10,13,11
21,14,14,11,14,10
21,14,14,11,15,11
21,14,13,11,16,12
21,14,14,10,17,11
21,14,14,9,18,12
21,14,13,8,19,13
21,14,12,9,20,12
21,14,12,9,21,11
21,14,13,10,22,12
21,14,12,10,21,13
21,14,13,9,22,12
21,14,12,8,23,13
21,14,11,7,24,12
21,14,10,7,25,13
21,14,9,7,26,14
21,14,9,7,25,13
21,14,10,7,26,12
