Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
11,29,25,2,28,15
5,27,26,7,9,12
4,28,26,6,10,11
3,29,27,5,9,12
3,28,26,4,8,13
3,28,27,3,9,12
4,28,27,2,10,13
5,28,27,1,11,14
5,28,26,0,12,15
6,28,26,0,13,14
6,27,25,1,12,15
6,28,25,0,11,16
7,28,25,0,10,17
7,29,25,0,9,18
6,28,25,0,10,17
6,28,24,1,11,16
5,29,24,2,12,17
5,29,23,2,11,18
6,29,24,1,12,17
6,29,24,2,13,16
5,29,24,1,14,15
5,28,24,2,15,14
5,28,23,2,14,15
6,27,24,3,13,16
6,28,24,4,14,15
7,29,23,4,15,14
7,29,22,3,16,15
7,29,23,3,15,16
7,29,23,4,16,17
7,29,23,3,17,18
7,29,23,2,16,19
7,29,24,1,17,18
7,28,24,0,18,17
8,28,25,0,19,16
9,29,25,0,20,17
8,29,24,0,21,16
7,29,24,0,22,15
8,28,24,0,21,16
8,27,23,1,22,15
7,28,23,0,23,14
8,28,23,1,24,15
9,27,24,2,23,16
10,28,25,2,24,15
9,28,24,1,25,14
10,29,25,0,26,15
10,29,25,1,25,16
11,29,25,0,26,15
11,29,25,1,27,14
11,29,25,2,28,15
