Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,5,14,5,27,28
14,10,5,1,24,27
15,11,6,0,25,28
16,10,6,1,26,29
16,11,6,1,27,28
15,10,5,0,28,29
14,9,4,0,27,28
13,8,4,0,28,29
14,9,3,0,27,28
13,10,2,0,28,29
12,9,2,0,27,28
11,8,3,1,28,29
11,9,2,2,27,28
10,10,2,3,28,29
10,11,2,2,27,28
10,10,2,1,28,29
10,9,2,1,27,28
11,10,2,2,28,29
11,11,2,2,27,28
12,12,3,3,28,29
13,13,2,2,27,28
12,12,2,2,28,29
11,11,3,3,27,28
12,12,2,2,28,29
11,11,3,2,27,28
11,10,4,2,28,29
11,9,5,3,27,28
12,10,6,2,28,29
13,9,7,2,27,28
13,8,6,2,28,29
13,9,7,2,27,28
13,8,8,1,28,29
14,7,8,1,27,28
15,8,9,1,28,29
15,7,8,1,27,28
15,8,7,0,28,29
16,9,7,0,27,28
17,10,7,0,28,29
16,9,7,1,27,28
16,10,7,0,28,29
17,9,6,1,27,28
18,8,5,0,28,29
19,7,5,0,27,28
20,6,5,0,28,29
21,5,5,0,27,28
22,4,6,0,28,29
23,3,6,1,27,28
24,2,6,0,28,29
25,1,6,0,27,28
26,0,6,0,28,29
25,0,5,0,27,28
24,0,5,1,28,29
23,0,4,2,27,28
22,0,3,1,28,29
21,0,4,1,27,28
20,0,5,1,28,29
19,0,5,0,27,28
18,0,5,0,28,29
17,0,5,0,27,28
18,1,5,0,28,29
19,0,6,1,27,28
18,0,5,1,28,29
17,0,4,1,27,28
18,1,5,2,28,29
19,0,6,2,27,28
18,0,5,1,28,29
17,0,6,1,27,28
18,1,7,0,28,29
17,2,7,0,27,28
16,3,7,0,28,29
17,4,7,1,27,28
18,3,7,0,28,29
17,4,7,0,27,28
16,5,7,0,28,29
17,6,7,0,27,28
16,7,6,1,28,29
17,6,7,2,27,28
18,5,6,1,28,29
19,4,6,1,27,28
20,3,6,0,28,29
21,2,5,1,27,28
22,1,6,0,28,29
23,0,6,0,27,28
22,0,6,0,28,29
21,0,6,1,27,28
20,0,5,0,28,29
19,0,5,0,27,28
18,0,5,0,28,29
17,0,5,0,27,28
18,1,5,0,28,29
19,0,5,0,27,28
18,0,6,1,28,29
17,0,7,0,27,28
17,1,6,0,28,29
16,2,5,1,27,28
17,2,6,2,28,29
16,3,7,1,27,28
15,4,8,1,28,29
16,3,8,2,27,28
15,4,8,1,28,29
16,3,8,0,27,28
15,4,8,1,28,29
16,3,8,2,27,28
15,4,8,2,28,29
16,3,8,3,27,28
15,4,8,3,28,29
16,3,9,4,27,28
15,4,10,3,28,29
16,3,9,3,27,28
15,4,9,2,28,29
16,3,10,3,27,28
15,4,10,4,28,29
16,3,10,4,27,28
15,4,10,5,28,29
16,3,11,4,27,28
15,4,12,5,28,29
16,3,12,6,27,28
15,4,13,6,28,29
16,3,13,6,27,28
15,4,14,5,28,29
14,5,14,5,27,28
