Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
11,5,10,12,24,28
11,5,10,14,14,16
11,5,11,13,15,17
11,5,10,13,16,16
11,5,10,14,17,17
11,5,10,15,16,18
11,5,9,14,17,17
11,5,9,15,16,18
11,5,9,16,15,19
11,5,8,15,14,20
11,5,9,15,15,21
11,5,9,15,16,20
11,5,8,14,17,19
11,5,8,15,18,20
11,5,9,14,17,21
11,5,9,14,18,22
11,5,10,14,19,23
11,5,10,14,18,24
11,5,11,15,17,25
11,5,10,16,18,24
11,5,10,17,17,25
11,5,11,17,18,24
11,5,10,17,19,25
11,5,9,18,20,26
11,5,10,17,21,25
11,5,9,16,20,26
11,5,9,17,21,25
11,5,10,17,20,26
11,5,11,16,21,27
11,5,11,16,22,26
11,5,11,16,23,25
11,5,10,16,24,24
11,5,10,15,23,25
11,5,10,15,24,24
11,5,10,16,25,25
11,5,9,15,26,24
11,5,9,14,27,25
11,5,10,14,26,26
11,5,9,15,27,27
11,5,10,14,26,26
11,5,11,13,25,27
11,5,10,12,24,28
