Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
11,17,0,8,27,29
4,10,5,8,9,13
5,9,5,8,10,14
5,8,4,8,11,15
5,9,4,9,12,16
5,10,3,9,13,17
5,11,4,10,14,18
6,12,4,11,15,17
6,13,5,12,16,18
7,14,6,11,17,19
8,13,6,10,18,20
8,12,7,9,19,21
9,11,7,8,20,22
9,10,7,8,21,23
10,11,6,7,22,24
11,12,5,8,23,25
10,13,5,8,24,26
11,14,6,9,25,27
12,15,6,9,26,28
13,16,6,10,27,29
13,17,5,11,26,28
12,18,6,10,27,29
13,17,5,9,26,28
14,18,4,9,27,29
13,18,5,8,26,28
14,17,4,8,27,29
14,18,4,8,26,28
13,17,5,9,27,29
14,18,6,8,26,28
15,17,7,7,27,29
16,16,6,6,26,28
15,15,5,6,27,29
15,16,6,5,26,28
16,15,5,6,27,29
15,16,6,6,26,28
15,15,5,6,27,29
15,16,4,5,26,28
14,15,5,6,27,29
15,16,5,6,26,28
14,15,6,6,27,29
14,14,7,7,26,28
15,15,8,8,27,29
16,16,8,7,26,28
16,15,9,6,27,29
17,14,8,5,26,28
18,15,9,5,27,29
18,14,8,4,26,28
17,13,7,3,27,29
16,12,8,4,26,28
17,13,9,4,27,29
17,12,9,5,26,28
17,13,8,4,27,29
18,14,7,4,26,28
17,14,7,5,27,29
17,15,6,6,26,28
16,16,6,5,27,29
16,15,6,6,26,28
16,16,7,7,27,29
17,17,8,7,26,28
17,16,7,7,27,29
17,17,6,8,26,28
16,18,5,9,27,29
16,19,5,9,26,28
16,20,4,10,27,29
15,21,5,9,26,28
16,20,6,9,27,29
15,21,5,10,26,28
16,20,5,9,27,29
15,21,4,8,26,28
16,20,4,8,27,29
15,21,4,8,26,28
16,20,4,8,27,29
15,21,5,8,26,28
16,20,5,9,27,29
15,21,4,9,26,28
16,20,4,8,27,29
15,21,3,8,26,28
16,20,3,8,27,29
15,21,4,8,26,28
16,20,3,8,27,29
15,21,4,9,26,28
16,20,5,8,27,29
15,21,5,8,26,28
16,20,4,9,27,29
15,21,3,10,26,28
16,20,3,11,27,29
15,21,3,10,26,28
16,20,2,9,27,29
15,21,3,10,26,28
16,20,2,11,27,29
15,21,3,12,26,28
16,20,4,13,27,29
15,21,5,13,26,28
14,22,6,12,27,29
15,21,5,11,26,28
14,20,5,10,27,29
14,21,6,10,26,28
15,20,5,10,27,29
15,21,4,10,26,28
14,20,3,9,27,29
13,19,4,9,26,28
13,18,3,10,27,29
12,19,2,9,26,28
11,18,3,8,27,29
12,17,2,9,26,28
11,18,2,9,27,29
12,19,3,8,26,28
13,18,4,8,27,29
13,17,5,9,26,28
14,18,4,9,27,29
13,18,4,9,26,28
12,17,4,9,27,29
13,18,3,8,26,28
12,17,4,8,27,29
12,16,5,7,26,28
13,15,4,8,27,29
12,16,3,7,26,28
13,17,3,6,27,29
13,16,2,7,26,28
12,17,3,7,27,29
12,16,4,8,26,28
13,17,3,8,27,29
13,18,2,7,26,28
12,17,2,8,27,29
12,18,1,7,26,28
11,17,0,8,27,29
