Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
19,6,12,11,24,27
19,11,15,14,6,27
20,11,16,13,7,28
21,12,15,14,8,29
20,11,15,14,7,28
20,11,15,13,8,27
19,11,15,13,9,28
18,11,15,12,10,29
19,10,14,13,9,28
19,9,14,12,10,27
20,8,14,13,11,28
21,7,13,14,10,29
20,8,12,15,10,29
19,7,13,15,11,28
20,6,13,16,12,27
21,7,14,15,13,26
20,6,15,14,14,25
20,6,14,13,15,26
20,6,13,13,16,25
19,6,12,12,17,24
19,7,11,12,18,23
19,7,10,11,19,24
19,6,11,10,20,23
19,5,11,11,21,24
19,4,11,11,22,23
19,4,11,11,23,24
19,4,12,11,22,25
20,5,13,12,23,26
19,4,12,12,22,25
19,5,13,11,23,26
19,6,12,11,24,27
