Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,8,12,25,27,29
18,26,19,23,12,12
19,25,18,23,13,13
20,24,18,23,14,14
21,23,18,23,15,15
22,22,17,24,16,16
23,21,16,24,17,17
24,20,17,23,18,18
25,19,17,23,19,19
26,18,18,23,20,20
27,17,19,24,21,21
28,16,19,23,22,22
27,15,19,22,23,23
28,14,18,23,24,24
27,14,17,24,25,25
28,13,16,25,26,26
27,13,15,25,27,27
28,12,14,25,28,28
27,12,14,25,27,29
28,11,15,24,28,28
27,11,14,24,27,29
28,10,15,24,28,28
27,10,16,24,27,29
28,9,15,24,28,28
27,9,14,25,27,29
28,8,13,26,28,28
27,8,12,25,27,29
