Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
8,28,3,25,28,29
7,27,5,22,27,28
8,26,5,21,28,29
9,25,5,20,27,28
9,24,5,21,28,29
9,25,6,22,27,28
10,26,6,22,28,29
11,27,6,21,27,28
11,26,5,20,28,29
12,27,6,20,27,28
12,26,5,21,28,29
11,27,4,22,27,28
10,28,5,22,28,29
10,27,6,23,27,28
11,28,5,23,28,29
11,29,6,24,27,28
10,28,6,25,28,29
10,29,7,24,27,28
11,28,7,25,28,29
11,29,8,26,27,28
10,28,7,26,28,29
10,29,6,26,27,28
9,29,6,27,28,29
8,29,5,27,27,28
7,29,6,27,28,29
7,28,5,26,27,28
8,29,4,27,28,29
7,29,3,26,27,28
8,28,3,25,28,29
