Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
25,10,23,8,28,28
9,10,22,3,2,4
10,9,22,3,3,5
11,8,21,2,4,6
12,9,22,3,5,7
13,10,21,4,6,8
14,11,22,4,7,9
14,12,21,5,8,10
15,11,22,4,9,11
16,10,22,3,10,12
16,9,22,2,11,13
16,8,21,3,12,14
17,7,20,3,13,15
17,6,21,4,14,16
18,7,20,4,15,17
18,6,21,3,16,18
19,5,20,2,17,19
18,4,19,2,18,20
18,3,19,2,19,21
19,4,19,3,20,22
19,3,18,3,21,23
19,4,19,2,22,24
20,3,20,2,23,25
20,2,21,3,24,26
21,3,22,3,25,27
22,3,21,2,26,28
23,4,22,3,27,29
24,5,21,3,28,28
24,6,21,2,27,29
24,5,20,3,28,28
23,6,20,3,27,29
24,7,20,3,28,28
25,8,20,2,27,29
25,7,20,2,28,28
26,8,21,2,27,29
26,7,22,3,28,28
27,8,22,2,27,29
27,7,21,1,28,28
28,8,22,2,27,29
27,7,23,3,28,28
28,8,22,2,27,29
27,7,23,3,28,28
28,8,24,4,27,29
27,7,23,3,28,28
28,8,23,4,27,29
28,9,24,5,28,28
27,8,24,5,27,29
28,9,24,4,28,28
28,8,24,5,27,29
28,9,24,6,28,28
28,10,24,7,27,29
27,10,24,6,28,28
27,9,24,7,27,29
27,10,25,6,28,28
28,9,25,6,27,29
27,8,26,6,28,28
27,7,25,6,27,29
27,8,26,7,28,28
28,9,27,8,27,29
27,10,26,8,28,28
27,9,25,9,27,29
26,10,25,8,28,28
26,9,24,8,27,29
25,10,23,8,28,28
