Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,8,17,6,27,28
21,23,19,4,27,16
22,22,20,5,28,17
23,21,20,4,27,18
24,20,21,3,28,19
25,19,20,3,27,20
26,18,19,4,28,21
27,17,18,5,27,22
28,16,19,4,28,23
27,16,18,3,27,24
28,15,19,4,28,25
27,15,20,4,27,26
28,14,21,3,28,27
27,15,20,3,27,28
28,14,19,4,28,27
27,15,18,3,27,28
28,14,17,3,28,27
27,13,17,4,27,28
27,14,18,3,28,27
26,13,18,2,27,28
27,12,19,1,28,27
26,11,18,2,27,28
26,10,18,1,28,27
26,9,17,0,27,28
27,10,17,0,28,27
26,9,17,0,27,28
27,10,17,0,28,27
26,9,18,1,27,28
27,10,19,0,28,27
28,9,19,0,27,28
27,8,19,0,28,27
28,9,19,0,27,28
27,8,18,1,28,27
26,9,19,0,27,28
27,8,19,0,28,27
28,9,19,0,27,28
27,8,18,1,28,27
26,9,17,2,27,28
25,10,16,3,28,27
24,11,15,4,27,28
25,10,15,4,28,27
26,9,15,3,27,28
27,8,14,2,28,27
26,7,14,1,27,28
27,6,13,0,28,27
26,5,13,0,27,28
27,4,13,0,28,27
28,3,13,0,27,28
27,3,13,0,28,27
28,2,13,0,27,28
27,3,13,0,28,27
28,2,12,0,27,28
27,3,12,0,28,27
28,2,12,0,27,28
27,3,12,0,28,27
28,2,11,1,27,28
27,3,11,0,28,27
28,2,11,0,27,28
27,3,10,1,28,27
28,2,11,1,27,28
27,3,10,0,28,27
28,2,10,0,27,28
27,3,11,1,28,27
28,2,10,0,27,28
27,3,10,1,28,27
28,2,11,2,27,28
27,3,12,1,28,27
28,2,11,2,27,28
27,3,11,1,28,27
28,2,10,1,27,28
27,3,11,1,28,27
28,2,12,1,27,28
27,3,12,2,28,27
28,2,11,2,27,28
27,3,11,3,28,27
28,2,11,2,27,28
27,3,10,1,28,27
28,2,9,2,27,28
27,3,8,3,28,27
28,2,7,4,27,28
27,3,7,5,28,27
28,2,7,6,27,28
27,3,8,5,28,27
28,2,9,6,27,28
27,3,8,7,28,27
28,2,7,8,27,28
27,3,7,7,28,27
28,2,6,6,27,28
27,3,5,6,28,27
28,2,6,7,27,28
27,3,6,8,28,27
28,2,5,7,27,28
27,3,6,7,28,27
28,2,7,6,27,28
27,3,8,5,28,27
28,2,7,5,27,28
27,3,8,4,28,27
28,2,9,3,27,28
27,3,10,3,28,27
28,2,9,3,27,28
27,3,10,3,28,27
28,2,9,3,27,28
27,3,9,2,28,27
28,2,10,1,27,28
27,3,11,0,28,27
28,2,11,1,27,28
27,3,11,1,28,27
28,2,12,1,27,28
27,3,12,0,28,27
28,2,12,1,27,28
27,3,12,0,28,27
28,2,12,0,27,28
27,3,12,0,28,27
28,2,11,0,27,28
27,3,11,0,28,27
28,2,12,0,27,28
27,3,13,0,28,27
28,2,14,0,27,28
27,3,15,1,28,27
28,2,15,0,27,28
27,3,15,0,28,27
28,2,14,1,27,28
27,3,15,1,28,27
28,2,14,2,27,28
27,3,14,2,28,27
28,2,15,2,27,28
27,3,15,3,28,27
28,2,15,4,27,28
27,3,14,5,28,27
28,2,13,5,27,28
27,3,12,6,28,27
28,2,13,5,27,28
27,3,13,4,28,27
28,2,13,4,27,28
27,3,13,4,28,27
28,2,12,3,27,28
27,3,13,4,28,27
28,2,13,3,27,28
27,3,14,4,28,27
28,2,15,4,27,28
27,3,15,3,28,27
28,2,14,2,27,28
27,3,13,1,28,27
28,2,14,2,27,28
27,3,13,2,28,27
28,2,12,1,27,28
27,3,13,0,28,27
28,2,14,0,27,28
27,3,14,0,28,27
28,2,14,0,27,28
27,3,15,0,28,27
28,2,16,1,27,28
27,3,17,0,28,27
26,4,16,0,27,28
25,5,16,0,28,27
26,6,16,0,27,28
25,7,16,0,28,27
26,8,16,0,27,28
25,9,16,0,28,27
26,10,16,0,27,28
25,9,17,1,28,27
26,10,17,0,27,28
27,9,17,0,28,27
26,8,17,0,27,28
27,9,17,0,28,27
26,8,17,0,27,28
27,9,16,0,28,27
26,10,16,0,27,28
25,9,17,1,28,27
26,10,16,0,27,28
25,9,17,0,28,27
26,8,16,1,27,28
27,7,15,1,28,27
26,8,15,2,27,28
27,7,15,3,28,27
26,8,14,2,27,28
27,7,15,1,28,27
26,8,16,0,27,28
25,9,16,1,28,27
25,10,15,0,27,28
24,9,16,1,28,27
25,10,17,2,27,28
26,11,16,2,28,27
26,12,15,3,27,28
25,13,16,2,28,27
26,12,15,2,27,28
25,12,14,3,28,27
26,11,14,4,27,28
27,10,15,3,28,27
26,11,15,2,27,28
25,12,14,2,28,27
24,12,15,3,27,28
25,13,14,4,28,27
26,12,14,4,27,28
27,11,15,5,28,27
26,10,16,5,27,28
27,9,16,5,28,27
26,8,17,6,27,28
