Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,4,29,27,28,23
5,26,24,27,18,11
6,25,25,26,19,12
7,24,25,27,20,13
8,23,24,27,21,14
9,22,25,28,22,15
10,21,24,29,23,16
11,20,24,29,24,17
12,19,24,28,25,18
13,18,23,27,26,19
14,17,23,28,27,20
15,16,23,29,28,21
16,15,24,28,27,22
17,14,23,27,28,23
18,13,22,28,27,24
19,12,22,29,28,23
20,11,22,29,27,24
21,10,22,29,28,23
22,9,22,29,27,24
23,8,22,29,28,23
24,7,22,29,27,24
25,6,22,29,28,23
26,5,23,28,27,24
27,4,23,29,28,23
28,3,23,29,27,24
27,4,23,29,28,23
28,3,22,29,27,24
27,4,22,29,28,23
28,3,22,28,27,24
27,4,23,27,28,23
28,3,22,26,27,24
27,4,21,27,28,23
28,3,20,28,27,24
27,4,20,27,28,23
28,3,20,28,27,24
27,4,21,29,28,23
28,3,21,29,27,24
27,4,22,29,28,23
28,3,21,29,27,24
27,4,21,29,28,23
28,3,21,29,27,24
27,4,21,29,28,23
28,3,21,29,27,24
27,4,22,28,28,23
28,3,23,28,27,24
27,4,24,29,28,23
28,3,23,28,27,24
27,4,22,27,28,23
28,3,21,28,27,24
27,4,21,28,28,23
28,3,22,28,27,24
27,4,22,27,28,23
28,3,22,28,27,24
27,4,23,27,28,23
28,3,22,27,27,24
27,4,21,27,28,23
28,3,22,26,27,24
27,4,21,26,28,23
28,3,21,25,27,24
27,4,22,26,28,23
28,3,21,25,27,24
27,4,22,26,28,23
28,3,22,27,27,24
27,4,21,28,28,23
28,3,21,27,27,24
27,4,22,26,28,23
28,3,22,26,27,24
27,4,22,26,28,23
28,3,22,26,27,24
27,4,23,25,28,23
28,3,24,24,27,24
27,4,23,24,28,23
28,3,22,23,27,24
27,4,21,22,28,23
28,3,20,22,27,24
27,4,20,22,28,23
28,3,19,23,27,24
27,4,18,24,28,23
28,3,17,23,27,24
27,4,18,22,28,23
28,3,17,21,27,24
27,4,18,21,28,23
28,3,17,21,27,24
27,4,18,20,28,23
28,3,17,19,27,24
27,4,18,20,28,23
28,3,17,19,27,24
27,4,17,19,28,23
28,3,16,19,27,24
27,4,15,20,28,23
28,3,16,19,27,24
27,4,16,19,28,23
28,3,17,20,27,24
27,4,18,21,28,23
28,3,18,21,27,24
27,4,19,21,28,23
28,3,20,21,27,24
27,4,19,22,28,23
28,3,20,21,27,24
27,4,20,20,28,23
28,3,19,21,27,24
27,4,18,21,28,23
28,3,18,21,27,24
27,4,18,22,28,23
28,3,17,23,27,24
27,4,17,22,28,23
28,3,17,22,27,24
27,4,17,23,28,23
28,3,18,23,27,24
27,4,19,24,28,23
28,3,19,25,27,24
27,4,18,26,28,23
28,3,19,26,27,24
27,4,19,27,28,23
28,3,20,28,27,24
27,4,19,27,28,23
28,3,19,28,27,24
27,4,18,29,28,23
28,3,17,29,27,24
27,4,18,29,28,23
28,3,18,28,27,24
27,4,17,27,28,23
28,3,16,28,27,24
27,4,15,29,28,23
28,3,15,28,27,24
27,4,14,27,28,23
28,3,13,28,27,24
27,4,12,27,28,23
28,3,13,26,27,24
27,4,14,26,28,23
28,3,15,26,27,24
27,4,14,25,28,23
28,3,14,24,27,24
27,4,14,25,28,23
28,3,15,26,27,24
27,4,16,25,28,23
28,3,15,25,27,24
27,4,16,25,28,23
28,3,16,24,27,24
27,4,17,25,28,23
28,3,17,26,27,24
27,4,17,26,28,23
