Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,0,13,24,28,28
18,4,14,19,3,13
19,3,15,20,4,14
20,2,14,21,5,15
21,1,15,22,6,16
22,0,16,23,7,17
21,0,17,22,8,18
20,0,18,23,9,19
19,0,18,24,10,20
18,0,17,25,11,21
17,0,17,24,12,22
16,0,16,25,13,23
15,0,15,25,14,24
14,0,14,24,15,25
13,0,14,25,16,26
12,0,15,26,17,27
11,0,14,25,18,28
10,0,15,25,19,29
9,0,16,26,20,28
8,0,16,26,21,29
7,0,16,25,22,28
6,0,16,26,23,29
5,0,15,26,24,28
4,0,16,25,25,29
3,0,16,25,26,28
2,0,16,25,27,29
1,0,15,25,28,28
2,0,14,26,27,29
1,0,13,25,28,28
2,0,14,25,27,29
1,0,13,24,28,28
