Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
11,27,27,2,27,28
11,27,18,10,25,26
11,28,19,9,26,27
11,29,18,9,27,28
10,28,17,10,28,27
11,27,18,11,27,28
11,28,17,10,28,27
11,29,18,10,27,28
10,28,19,9,28,27
11,27,20,9,27,28
11,28,19,10,28,27
11,29,19,11,27,28
10,28,19,10,28,27
11,27,20,10,27,28
11,28,20,11,28,27
11,29,20,11,27,28
10,28,19,10,28,27
11,27,20,10,27,28
11,28,20,11,28,27
11,29,21,10,27,28
10,28,21,10,28,27
11,27,22,10,27,28
11,28,21,10,28,27
11,29,21,9,27,28
10,28,22,8,28,27
11,27,23,8,27,28
11,28,24,9,28,27
11,29,25,9,27,28
10,28,24,8,28,27
11,27,23,9,27,28
11,28,22,10,28,27
11,29,21,9,27,28
10,28,22,9,28,27
11,27,22,8,27,28
11,28,23,9,28,27
11,29,22,9,27,28
10,28,21,10,28,27
11,27,22,9,27,28
11,28,21,9,28,27
11,29,21,8,27,28
10,28,21,9,28,27
11,27,21,10,27,28
11,28,21,11,28,27
11,29,21,11,27,28
10,28,22,11,28,27
11,27,22,10,27,28
11,28,22,10,28,27
11,29,22,11,27,28
10,28,22,11,28,27
11,27,23,10,27,28
11,28,23,10,28,27
11,29,24,9,27,28
10,28,24,10,28,27
11,27,23,9,27,28
11,28,22,10,28,27
11,29,23,10,27,28
10,28,23,10,28,27
11,27,24,9,27,28
11,28,24,9,28,27
11,29,23,8,27,28
10,28,23,7,28,27
11,27,22,8,27,28
11,28,21,7,28,27
11,29,21,6,27,28
10,28,21,5,28,27
11,27,21,5,27,28
11,28,22,4,28,27
11,29,23,4,27,28
10,28,23,3,28,27
11,27,23,4,27,28
11,28,23,5,28,27
11,29,23,4,27,28
10,28,23,4,28,27
11,27,23,4,27,28
11,28,23,3,28,27
11,29,24,4,27,28
10,28,24,5,28,27
11,27,23,5,27,28
11,28,24,5,28,27
11,29,25,4,27,28
10,28,26,3,28,27
11,27,27,2,27,28
