Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
5,3,18,25,15,11
5,3,13,29,3,11
5,3,13,29,4,10
5,3,13,29,5,9
5,3,14,28,6,8
5,3,15,27,7,7
5,3,16,27,8,8
5,3,15,26,7,9
5,3,15,25,8,8
5,3,16,24,9,9
5,3,17,24,8,10
5,3,16,25,9,9
5,3,16,25,10,8
5,3,17,24,11,7
5,3,16,24,12,8
5,3,15,24,11,9
5,3,15,25,12,8
5,3,14,24,11,9
5,3,14,23,10,10
5,3,13,23,9,11
5,3,14,24,10,10
5,3,13,24,11,9
5,3,14,25,10,10
5,3,15,24,11,11
5,3,15,23,10,10
5,3,15,24,11,11
5,3,15,23,10,10
5,3,16,24,9,11
5,3,16,25,8,12
5,3,17,26,9,11
5,3,16,25,10,12
5,3,17,26,11,11
5,3,17,25,12,10
5,3,17,25,13,9
5,3,16,24,14,8
5,3,17,25,15,9
5,3,18,25,14,10
5,3,18,25,15,11
