Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
16,5,10,7,28,28
8,20,7,4,10,28
9,19,8,3,11,29
8,18,7,2,12,28
9,17,6,1,13,29
10,16,6,0,14,28
11,15,5,1,15,29
12,14,5,0,16,28
13,13,5,0,17,29
14,12,5,0,18,28
15,11,4,0,19,29
16,10,4,0,20,28
17,9,3,0,21,29
18,8,4,1,22,28
19,7,5,2,23,29
20,6,5,2,24,28
21,5,4,2,25,29
22,4,3,3,26,28
23,3,2,2,27,29
24,2,1,2,28,28
25,1,1,2,27,29
26,0,2,3,28,28
25,0,3,2,27,29
24,0,3,3,28,28
23,0,2,2,27,29
22,0,3,1,28,28
21,0,4,0,27,29
20,0,5,1,28,28
19,0,6,2,27,29
18,0,7,1,28,28
17,0,8,0,27,29
18,1,8,0,28,28
17,2,8,0,27,29
18,1,8,0,28,28
17,2,7,0,27,29
16,3,8,1,28,28
16,4,9,1,27,29
16,5,8,2,28,28
15,4,8,2,27,29
16,3,7,3,28,28
16,4,6,4,27,29
16,5,7,5,28,28
15,4,7,4,27,29
16,3,6,3,28,28
16,4,7,3,27,29
16,5,7,3,28,28
15,4,7,2,27,29
16,3,7,2,28,28
16,4,6,2,27,29
16,5,7,2,28,28
15,4,6,2,27,29
16,3,5,2,28,28
16,4,5,3,27,29
16,5,6,4,28,28
15,4,7,4,27,29
16,3,8,3,28,28
16,4,7,3,27,29
16,5,8,4,28,28
15,4,8,3,27,29
16,3,9,4,28,28
16,4,9,5,27,29
16,5,8,6,28,28
15,4,9,7,27,29
16,3,9,6,28,28
16,4,9,7,27,29
16,5,10,7,28,28
