Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,11,29,0,27,16
25,8,27,0,16,5
26,7,27,0,17,6
27,6,27,0,18,7
26,7,27,0,19,8
27,6,27,0,20,9
26,7,27,1,21,10
27,6,28,0,22,11
26,7,28,1,23,12
27,8,27,0,24,13
27,9,27,0,25,14
26,8,27,0,26,15
27,7,26,1,27,16
26,7,25,1,26,17
27,6,24,0,27,16
26,7,23,1,26,17
27,6,23,1,27,16
26,7,24,0,26,17
27,6,25,1,27,16
26,7,26,1,26,17
27,8,27,2,27,16
28,9,26,2,26,17
27,10,26,1,27,16
28,9,27,0,26,17
27,10,28,1,27,16
28,11,28,1,26,17
27,10,27,0,27,16
28,9,26,0,26,17
27,10,27,0,27,16
28,9,27,0,26,17
27,10,27,0,27,16
28,9,26,0,26,17
27,10,25,0,27,16
28,9,26,0,26,17
27,10,26,1,27,16
28,9,27,0,26,17
27,10,28,0,27,16
28,9,28,1,26,17
27,10,27,1,27,16
28,11,27,2,26,17
27,11,28,1,27,16
28,10,28,1,26,17
27,11,29,0,27,16
