Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,0,1,13,28,18
14,17,5,10,26,12
15,16,4,10,27,13
16,15,4,11,26,14
17,14,5,11,27,15
18,13,6,12,28,16
19,12,7,13,27,17
20,11,6,12,28,18
21,10,5,12,27,19
22,9,4,11,28,18
23,8,4,10,27,19
24,7,4,10,28,18
25,6,3,9,27,19
26,5,2,8,28,18
27,4,1,9,27,19
26,3,2,10,28,18
27,2,2,11,27,19
28,1,2,10,28,18
27,1,1,9,27,19
28,0,2,9,28,18
27,0,3,10,27,19
26,0,3,10,28,18
25,0,3,11,27,19
24,0,2,12,28,18
23,0,3,11,27,19
22,0,2,12,28,18
21,0,3,12,27,19
20,0,3,11,28,18
19,0,2,12,27,19
18,0,2,12,28,18
17,0,3,12,27,19
16,0,3,13,28,18
15,0,3,14,27,19
14,0,2,13,28,18
13,0,2,12,27,19
12,0,1,13,28,18
