Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,4,10,11,24,8
15,4,16,12,6,4
15,4,15,12,7,5
15,4,15,12,6,6
15,4,14,13,7,7
15,4,15,12,8,8
15,4,15,13,9,9
15,4,15,13,10,8
15,4,14,12,11,7
15,4,13,11,12,6
15,4,14,10,13,5
15,4,14,9,14,4
15,4,14,9,15,5
15,4,14,10,16,6
15,4,14,10,17,5
15,4,15,10,18,4
15,4,16,9,17,5
15,4,15,10,18,4
15,4,15,10,17,5
15,4,15,10,18,6
15,4,14,11,19,5
15,4,15,11,18,6
15,4,15,12,19,5
15,4,15,13,18,6
15,4,14,12,19,5
15,4,13,13,20,6
15,4,13,13,21,7
15,4,12,12,22,6
15,4,12,13,23,5
15,4,11,14,24,4
15,4,11,15,25,5
15,4,11,14,26,4
15,4,11,13,25,5
15,4,11,12,26,4
15,4,11,12,25,5
15,4,11,12,24,6
15,4,10,12,25,7
15,4,10,11,24,8
