Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,21,27,7,14,28
8,29,25,8,4,28
7,29,24,9,5,29
6,29,23,8,6,28
7,28,23,8,7,29
8,27,22,9,8,28
9,26,22,8,9,29
10,25,21,7,10,28
11,24,20,7,11,29
12,23,21,6,12,28
13,22,21,7,13,29
14,21,20,7,14,28
13,22,21,6,15,29
14,21,21,7,14,28
13,22,22,7,15,29
14,21,21,8,14,28
13,22,22,8,15,29
14,21,21,9,14,28
13,22,22,10,15,29
14,21,21,9,14,28
13,22,20,8,15,29
14,21,21,9,14,28
13,22,21,8,15,29
14,21,20,8,14,28
13,22,20,7,15,29
14,21,21,7,14,28
13,22,22,7,15,29
14,21,21,8,14,28
13,22,22,8,15,29
14,21,23,8,14,28
13,22,22,8,15,29
14,21,23,8,14,28
13,22,23,9,15,29
14,21,24,8,14,28
13,22,24,9,15,29
14,21,25,8,14,28
13,22,24,8,15,29
14,21,24,8,14,28
13,22,24,8,15,29
14,21,25,7,14,28
13,22,26,7,15,29
14,21,25,6,14,28
13,22,26,5,15,29
14,21,25,6,14,28
13,22,26,7,15,29
14,21,27,7,14,28
