Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,2,1,10,28,22
26,3,7,2,26,16
25,3,6,1,27,17
26,2,7,0,28,18
26,3,7,0,27,19
25,3,7,0,28,20
26,2,7,0,27,21
26,3,8,1,28,22
25,3,9,2,27,23
26,2,10,1,28,22
26,3,11,2,27,23
25,3,10,3,28,22
26,2,10,3,27,23
26,3,11,3,28,22
25,3,12,3,27,23
26,2,13,2,28,22
26,3,12,1,27,23
25,3,12,1,28,22
26,2,12,2,27,23
26,3,11,3,28,22
25,3,12,3,27,23
26,2,12,2,28,22
26,3,13,1,27,23
25,3,13,0,28,22
26,2,13,0,27,23
26,3,13,0,28,22
25,3,13,0,27,23
26,2,12,0,28,22
26,3,12,1,27,23
25,3,12,1,28,22
26,2,13,0,27,23
26,3,12,1,28,22
25,3,12,2,27,23
26,2,11,1,28,22
26,3,11,1,27,23
25,3,12,1,28,22
26,2,12,1,27,23
26,3,11,0,28,22
25,3,11,0,27,23
26,2,12,0,28,22
26,3,12,0,27,23
25,3,12,0,28,22
26,2,13,1,27,23
26,3,12,2,28,22
25,3,12,3,27,23
26,2,12,2,28,22
26,3,12,1,27,23
25,3,11,1,28,22
26,2,11,1,27,23
26,3,11,2,28,22
25,3,10,3,27,23
26,2,11,2,28,22
26,3,12,1,27,23
25,3,13,1,28,22
26,2,14,0,27,23
26,3,14,0,28,22
25,3,13,0,27,23
26,2,13,0,28,22
26,3,13,0,27,23
25,3,13,0,28,22
26,2,13,1,27,23
26,3,13,0,28,22
25,3,13,0,27,23
26,2,13,0,28,22
26,3,14,1,27,23
25,3,13,1,28,22
26,2,13,1,27,23
26,3,12,2,28,22
25,3,11,3,27,23
26,2,10,3,28,22
26,3,11,4,27,23
25,3,11,3,28,22
26,2,11,4,27,23
26,3,10,3,28,22
25,3,9,2,27,23
26,2,9,1,28,22
26,3,9,1,27,23
25,3,10,1,28,22
26,2,11,2,27,23
26,3,12,3,28,22
25,3,11,4,27,23
26,2,12,5,28,22
26,3,13,4,27,23
25,3,13,4,28,22
26,2,12,4,27,23
26,3,11,5,28,22
25,3,10,5,27,23
26,2,11,4,28,22
26,3,10,3,27,23
25,3,10,4,28,22
26,2,11,5,27,23
26,3,10,4,28,22
25,3,10,4,27,23
26,2,11,5,28,22
26,3,11,6,27,23
25,3,12,5,28,22
26,2,11,6,27,23
26,3,11,6,28,22
25,3,10,5,27,23
26,2,10,5,28,22
26,3,11,6,27,23
25,3,10,7,28,22
26,2,11,7,27,23
26,3,10,6,28,22
25,3,11,5,27,23
26,2,11,4,28,22
26,3,10,3,27,23
25,3,10,3,28,22
26,2,11,2,27,23
26,3,10,2,28,22
25,3,10,3,27,23
26,2,11,4,28,22
26,3,11,3,27,23
25,3,11,4,28,22
26,2,12,3,27,23
26,3,13,4,28,22
25,3,13,5,27,23
26,2,14,6,28,22
26,3,13,5,27,23
25,3,13,5,28,22
26,2,13,5,27,23
26,3,14,4,28,22
25,3,14,5,27,23
26,2,13,5,28,22
26,3,12,5,27,23
25,3,13,5,28,22
26,2,13,4,27,23
26,3,13,3,28,22
25,3,13,4,27,23
26,2,12,4,28,22
26,3,11,5,27,23
25,3,11,4,28,22
26,2,12,3,27,23
26,3,13,2,28,22
25,3,12,2,27,23
26,2,13,2,28,22
26,3,13,2,27,23
25,3,12,3,28,22
26,2,11,2,27,23
26,3,11,2,28,22
25,3,10,3,27,23
26,2,11,4,28,22
26,3,12,3,27,23
25,3,11,3,28,22
26,2,11,3,27,23
