Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,0,4,0,27,23
7,10,22,1,24,20
8,9,22,2,25,21
9,8,22,2,26,22
10,7,22,2,27,23
11,6,21,1,28,22
12,5,22,0,27,23
13,4,22,0,28,22
14,3,22,0,27,23
15,2,21,1,28,22
16,1,20,2,27,23
17,0,20,1,28,22
16,0,21,2,27,23
15,0,20,3,28,22
14,0,21,2,27,23
13,0,21,2,28,22
12,0,20,3,27,23
11,0,19,4,28,22
10,0,19,4,27,23
9,0,20,3,28,22
8,0,21,3,27,23
7,0,20,2,28,22
6,0,19,1,27,23
5,0,20,1,28,22
4,0,20,0,27,23
3,0,19,0,28,22
2,0,18,1,27,23
3,0,18,1,28,22
2,0,17,1,27,23
3,0,17,2,28,22
2,0,16,2,27,23
3,0,17,3,28,22
2,0,18,4,27,23
3,0,17,3,28,22
2,0,18,2,27,23
3,0,17,2,28,22
2,0,16,3,27,23
3,0,15,2,28,22
2,0,16,1,27,23
3,0,15,2,28,22
2,0,14,2,27,23
3,0,14,1,28,22
2,0,15,0,27,23
3,0,16,0,28,22
2,0,16,0,27,23
3,0,16,0,28,22
2,0,16,0,27,23
3,0,16,0,28,22
2,0,16,0,27,23
3,0,16,0,28,22
2,0,16,0,27,23
3,0,17,0,28,22
2,0,17,0,27,23
3,0,17,0,28,22
2,0,16,0,27,23
3,0,16,0,28,22
2,0,17,0,27,23
3,0,18,0,28,22
2,0,17,0,27,23
3,0,17,0,28,22
2,0,17,0,27,23
3,0,16,0,28,22
2,0,16,0,27,23
3,0,15,1,28,22
2,0,14,2,27,23
3,0,13,1,28,22
2,0,12,2,27,23
3,0,11,2,28,22
2,0,10,2,27,23
3,0,10,2,28,22
2,0,11,2,27,23
3,0,11,1,28,22
2,0,12,0,27,23
3,0,12,1,28,22
2,0,12,0,27,23
3,0,12,1,28,22
2,0,12,0,27,23
3,0,11,1,28,22
2,0,12,0,27,23
3,0,11,1,28,22
2,0,11,0,27,23
3,0,10,1,28,22
2,0,9,1,27,23
3,0,10,0,28,22
2,0,11,0,27,23
3,0,10,1,28,22
2,0,9,1,27,23
3,0,10,2,28,22
2,0,11,1,27,23
3,0,12,2,28,22
2,0,11,1,27,23
3,0,12,1,28,22
2,0,11,1,27,23
3,0,12,1,28,22
2,0,13,0,27,23
3,0,12,0,28,22
2,0,12,0,27,23
3,0,13,1,28,22
2,0,13,0,27,23
3,0,13,0,28,22
2,0,13,0,27,23
3,0,13,0,28,22
2,0,14,1,27,23
3,0,13,1,28,22
2,0,13,0,27,23
3,0,13,1,28,22
2,0,13,0,27,23
3,0,13,0,28,22
2,0,13,0,27,23
3,0,14,1,28,22
2,0,13,1,27,23
3,0,13,1,28,22
2,0,13,1,27,23
3,0,12,1,28,22
2,0,12,0,27,23
3,0,12,0,28,22
2,0,12,1,27,23
3,0,11,0,28,22
2,0,12,1,27,23
3,0,11,1,28,22
2,0,11,2,27,23
3,0,12,1,28,22
2,0,12,0,27,23
3,0,12,0,28,22
2,0,11,0,27,23
3,0,10,1,28,22
2,0,10,1,27,23
3,0,9,1,28,22
2,0,9,1,27,23
3,0,10,1,28,22
2,0,10,0,27,23
3,0,9,0,28,22
2,0,8,0,27,23
3,0,8,0,28,22
2,0,7,0,27,23
3,0,7,0,28,22
2,0,7,0,27,23
3,0,6,0,28,22
2,0,6,1,27,23
3,0,6,0,28,22
2,0,6,0,27,23
3,0,6,1,28,22
2,0,5,1,27,23
3,0,4,0,28,22
4,0,4,0,27,23
