Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,1,2,20,27,18
25,11,9,26,26,11
26,10,10,27,27,12
25,10,9,26,28,13
24,9,8,26,27,14
25,8,9,26,28,15
24,7,9,26,27,16
25,6,8,26,28,17
26,5,8,27,27,18
27,4,7,26,28,17
28,3,6,26,27,18
27,3,7,27,28,17
28,2,6,27,27,18
27,2,6,27,28,17
28,1,5,26,27,18
27,1,4,26,28,17
28,0,5,27,27,18
27,0,5,27,28,17
26,0,6,27,27,18
25,0,5,26,28,17
26,1,4,27,27,18
27,0,3,27,28,17
26,0,2,26,27,18
25,0,3,25,28,17
26,1,2,25,27,18
27,0,3,25,28,17
26,0,3,24,27,18
25,0,4,23,28,17
26,1,4,23,27,18
27,0,4,22,28,17
26,0,3,21,27,18
25,0,3,20,28,17
26,1,2,20,27,18
