Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
22,0,13,6,28,29
11,18,12,1,10,13
12,17,12,2,11,14
13,16,12,2,12,15
14,15,12,2,13,16
15,14,11,3,14,17
16,13,12,4,15,18
17,12,12,4,16,19
18,11,13,3,17,20
19,10,12,2,18,21
19,9,13,3,19,22
20,10,12,3,20,23
19,11,11,4,21,24
20,10,11,5,22,25
21,9,10,4,23,26
22,8,11,3,24,27
23,7,12,4,25,28
24,6,13,3,26,29
25,5,12,4,27,28
24,6,13,4,28,29
25,5,13,4,27,28
24,6,14,3,28,29
25,5,13,2,27,28
24,6,14,2,28,29
25,5,15,3,27,28
24,6,15,3,28,29
25,5,15,3,27,28
24,6,16,4,28,29
25,5,17,4,27,28
24,6,18,4,28,29
25,5,17,5,27,28
24,6,18,5,28,29
25,5,19,5,27,28
24,6,20,4,28,29
23,7,21,3,27,28
24,6,20,4,28,29
23,7,19,4,27,28
23,8,20,5,28,29
24,9,20,5,27,28
25,10,21,5,28,29
25,9,21,5,27,28
26,10,20,5,28,29
26,11,19,6,27,28
25,12,20,7,28,29
26,13,19,7,27,28
26,14,19,8,28,29
26,15,20,7,27,28
27,14,19,8,28,29
26,15,18,8,27,28
26,16,18,7,28,29
26,15,18,8,27,28
26,16,17,8,28,29
26,17,17,7,27,28
26,16,16,6,28,29
25,15,15,6,27,28
24,16,14,5,28,29
23,15,14,4,27,28
24,14,14,3,28,29
24,13,13,2,27,28
23,12,14,1,28,29
24,11,13,0,27,28
23,10,14,1,28,29
24,11,13,0,27,28
23,10,13,0,28,29
22,9,13,0,27,28
23,10,12,1,28,29
22,11,12,2,27,28
22,12,12,2,28,29
21,11,12,3,27,28
20,12,11,4,28,29
21,11,11,3,27,28
22,10,12,3,28,29
23,9,11,2,27,28
24,8,10,3,28,29
25,7,11,4,27,28
26,6,10,4,28,29
27,5,11,5,27,28
26,4,11,6,28,29
27,3,10,7,27,28
28,2,10,6,28,29
27,2,9,6,27,28
28,1,9,7,28,29
27,1,8,8,27,28
28,0,8,7,28,29
27,0,9,8,27,28
26,0,9,7,28,29
25,0,10,7,27,28
24,0,11,6,28,29
23,0,12,5,27,28
22,0,13,6,28,29
