Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
21,11,29,2,27,28
10,22,14,1,16,15
11,21,15,1,17,16
12,20,15,2,18,17
13,19,16,2,19,18
14,18,16,2,20,19
15,17,17,3,21,20
16,16,17,3,22,21
17,15,16,3,23,22
18,14,17,4,24,23
19,13,17,4,25,24
20,12,18,3,26,25
21,11,19,4,27,26
21,12,20,4,28,27
21,13,20,5,27,28
20,12,19,5,28,29
21,11,20,6,27,28
21,12,20,5,28,29
21,13,20,5,27,28
20,12,21,4,28,29
21,11,20,4,27,28
21,12,19,3,28,29
21,13,20,4,27,28
20,12,19,4,28,29
21,11,19,3,27,28
21,12,20,4,28,29
21,13,19,5,27,28
20,12,18,6,28,29
21,11,18,6,27,28
22,10,18,5,28,29
21,11,19,6,27,28
21,12,20,6,28,29
21,13,19,5,27,28
20,12,18,5,28,29
21,11,18,6,27,28
22,10,19,6,28,29
21,11,18,5,27,28
21,12,17,5,28,29
21,13,18,4,27,28
20,12,18,4,28,29
21,11,17,3,27,28
21,12,18,4,28,29
21,13,19,5,27,28
20,12,20,5,28,29
21,11,21,5,27,28
21,12,22,4,28,29
21,13,23,3,27,28
20,12,24,2,28,29
21,11,23,2,27,28
21,12,23,2,28,29
21,13,22,1,27,28
20,12,23,0,28,29
21,11,23,0,27,28
21,12,22,0,28,29
21,13,22,0,27,28
20,12,22,0,28,29
21,11,22,0,27,28
21,12,23,0,28,29
21,13,22,0,27,28
20,12,22,1,28,29
21,11,21,2,27,28
21,12,20,2,28,29
21,13,19,2,27,28
20,12,18,2,28,29
21,11,19,2,27,28
21,12,20,1,28,29
21,13,21,1,27,28
20,12,21,2,28,29
21,11,22,2,27,28
21,12,21,1,28,29
21,13,21,2,27,28
20,12,20,3,28,29
21,11,19,2,27,28
21,12,20,2,28,29
21,13,21,3,27,28
20,12,22,3,28,29
21,11,22,2,27,28
21,12,21,3,28,29
21,13,22,4,27,28
20,12,21,5,28,29
21,11,22,6,27,28
21,12,22,6,28,29
21,13,23,5,27,28
20,12,23,5,28,29
21,11,22,5,27,28
21,12,22,5,28,29
21,13,22,6,27,28
20,12,22,5,28,29
21,11,22,4,27,28
21,12,22,3,28,29
21,13,23,4,27,28
20,12,22,5,28,29
21,11,23,4,27,28
21,12,23,3,28,29
21,13,23,4,27,28
20,12,24,4,28,29
21,11,23,4,27,28
21,12,24,3,28,29
21,13,23,4,27,28
20,12,23,5,28,29
21,11,24,4,27,28
21,12,25,4,28,29
21,13,26,5,27,28
20,12,26,4,28,29
21,11,26,5,27,28
21,12,27,5,28,29
21,13,26,4,27,28
20,12,27,3,28,29
21,11,26,2,27,28
21,12,27,1,28,29
21,13,27,0,27,28
20,12,28,1,28,29
21,11,29,2,27,28
