Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
21,25,23,9,27,26
21,25,24,16,25,26
21,25,24,17,26,27
21,25,24,16,25,26
21,25,24,15,24,27
21,25,24,15,23,28
21,25,25,14,24,29
21,25,24,13,23,28
21,25,23,13,22,29
21,25,24,13,22,29
21,25,25,13,21,28
21,25,26,12,22,29
21,25,27,13,21,28
21,25,26,12,20,29
21,25,27,13,21,28
21,25,26,12,22,29
21,25,27,12,22,29
21,25,27,12,21,28
21,25,26,12,22,27
21,25,27,12,21,28
21,25,26,12,22,27
21,25,26,11,23,26
21,25,25,10,24,25
21,25,25,10,25,26
21,25,24,11,24,27
21,25,23,10,25,26
21,25,22,9,26,27
21,25,23,9,27,26
