Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
5,28,1,25,27,29
13,25,15,18,8,24
14,24,14,19,9,25
15,23,15,20,10,26
16,22,16,21,11,27
16,21,16,22,12,28
16,22,16,21,13,29
16,21,15,22,14,28
15,22,15,21,15,29
16,23,14,22,16,28
16,24,14,21,17,29
16,23,13,20,18,28
17,24,13,19,19,29
17,23,13,19,20,28
18,24,12,20,21,29
17,25,11,19,22,28
16,24,10,19,23,29
16,25,9,19,24,28
16,26,10,18,25,29
17,25,9,18,26,28
17,26,10,17,27,29
18,25,10,18,28,28
17,25,11,18,27,29
17,24,11,17,28,28
17,23,11,18,27,29
17,24,11,19,28,28
17,25,11,19,27,29
16,24,11,20,28,28
16,25,10,21,27,29
15,26,10,21,28,28
16,27,9,20,27,29
17,28,10,19,28,28
16,27,10,19,27,29
17,26,11,20,28,28
16,25,12,21,27,29
17,26,12,20,28,28
17,25,12,20,27,29
16,24,11,19,28,28
17,25,11,19,27,29
16,24,11,19,28,28
17,25,12,20,27,29
16,24,12,21,28,28
16,25,12,21,27,29
17,26,13,22,28,28
16,25,12,21,27,29
17,26,12,20,28,28
17,25,13,20,27,29
17,24,14,20,28,28
17,23,14,21,27,29
17,24,15,22,28,28
18,25,14,22,27,29
17,25,14,22,28,28
16,24,15,23,27,29
17,25,14,23,28,28
17,26,13,23,27,29
17,27,12,24,28,28
16,28,11,23,27,29
17,29,11,24,28,28
16,29,10,24,27,29
15,29,9,24,28,28
14,29,8,24,27,29
13,29,8,25,28,28
12,29,7,26,27,29
11,29,7,26,28,28
10,29,6,26,27,29
9,29,5,25,28,28
8,28,6,25,27,29
8,27,6,25,28,28
9,28,7,24,27,29
10,27,7,25,28,28
10,28,7,24,27,29
10,27,7,23,28,28
10,26,6,24,27,29
9,27,7,25,28,28
10,28,6,24,27,29
11,29,6,25,28,28
10,29,6,25,27,29
9,28,6,26,28,28
9,29,6,27,27,29
8,29,5,26,28,28
7,28,5,25,27,29
7,27,6,25,28,28
7,26,7,24,27,29
8,25,7,23,28,28
8,24,8,23,27,29
8,23,7,24,28,28
7,24,8,24,27,29
8,24,7,25,28,28
7,25,6,25,27,29
7,26,6,26,28,28
7,27,7,26,27,29
7,26,6,25,28,28
8,27,5,25,27,29
8,28,4,24,28,28
9,29,4,23,27,29
9,28,5,24,28,28
10,29,5,24,27,29
9,28,4,24,28,28
9,29,3,24,27,29
8,29,3,25,28,28
7,29,2,26,27,29
6,29,3,26,28,28
5,28,2,25,27,29
6,29,2,25,28,28
5,28,1,25,27,29
