Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
4,0,22,18,28,28
14,5,4,28,6,4
15,4,5,27,7,5
16,3,5,26,8,6
17,2,6,26,9,7
18,1,6,26,10,8
19,0,7,26,11,9
20,1,7,26,12,10
21,0,7,26,13,11
20,0,8,25,14,12
19,0,7,26,15,13
18,0,7,25,16,14
17,0,8,26,17,15
16,0,9,27,18,16
15,0,10,26,19,17
14,0,11,25,20,18
13,0,11,24,21,19
12,0,12,25,22,20
11,0,11,24,23,21
10,0,10,24,24,22
9,0,11,24,25,23
8,0,12,25,26,24
7,0,13,25,27,25
6,0,14,24,28,26
5,0,13,24,27,27
4,0,14,23,28,28
3,0,15,24,27,29
2,0,16,23,28,28
3,1,16,23,27,29
4,0,17,23,28,28
3,0,18,23,27,29
2,0,18,24,28,28
3,1,18,25,27,29
4,0,17,24,28,28
3,0,18,25,27,29
2,0,17,25,28,28
3,1,17,24,27,29
4,0,18,23,28,28
3,0,17,23,27,29
2,0,18,24,28,28
3,1,19,23,27,29
4,0,18,22,28,28
3,0,18,22,27,29
2,0,17,23,28,28
3,1,17,22,27,29
4,0,16,21,28,28
3,0,17,21,27,29
2,0,17,20,28,28
3,1,18,21,27,29
4,0,18,22,28,28
3,0,18,23,27,29
2,0,17,22,28,28
3,1,16,21,27,29
4,0,17,22,28,28
3,0,16,23,27,29
2,0,15,22,28,28
3,1,15,23,27,29
4,0,16,23,28,28
3,0,16,22,27,29
2,0,17,23,28,28
3,1,17,22,27,29
4,0,16,23,28,28
3,0,16,24,27,29
2,0,17,23,28,28
3,1,17,22,27,29
4,0,17,22,28,28
3,0,17,22,27,29
2,0,16,23,28,28
3,1,17,22,27,29
4,0,16,21,28,28
3,0,15,20,27,29
2,0,16,20,28,28
3,1,17,19,27,29
4,0,18,19,28,28
3,0,17,19,27,29
2,0,16,20,28,28
3,1,16,20,27,29
4,0,16,19,28,28
3,0,16,18,27,29
2,0,15,18,28,28
3,1,15,19,27,29
4,0,16,19,28,28
3,0,17,20,27,29
2,0,17,21,28,28
3,1,17,21,27,29
4,0,17,21,28,28
3,0,18,22,27,29
2,0,17,22,28,28
3,1,18,22,27,29
4,0,17,22,28,28
3,0,18,23,27,29
2,0,18,22,28,28
3,1,18,21,27,29
4,0,19,20,28,28
3,0,19,21,27,29
2,0,19,20,28,28
3,1,20,20,27,29
4,0,20,19,28,28
3,0,21,20,27,29
2,0,21,21,28,28
3,1,22,22,27,29
4,0,21,22,28,28
3,0,21,22,27,29
2,0,21,21,28,28
3,1,21,20,27,29
4,0,21,19,28,28
3,0,21,19,27,29
2,0,22,20,28,28
3,1,23,19,27,29
4,0,22,18,28,28
