Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,17,26,17,28,29
28,18,22,15,18,29
27,18,22,16,19,28
28,17,23,15,20,29
27,17,23,16,21,28
28,16,23,15,22,29
27,17,22,16,23,28
28,16,22,16,24,29
27,17,21,15,25,28
28,16,21,14,26,29
27,17,22,14,27,28
26,18,23,14,28,29
26,17,23,15,27,28
26,18,22,15,28,29
26,19,23,14,27,28
27,18,23,13,28,29
27,17,23,12,27,28
27,16,24,13,28,29
28,17,25,14,27,28
27,16,26,13,28,29
26,15,27,14,27,28
27,16,27,13,28,29
26,15,27,12,27,28
27,16,26,13,28,29
26,15,25,13,27,28
26,14,25,14,28,29
26,15,25,14,27,28
27,16,26,14,28,29
27,15,27,14,27,28
28,16,27,13,28,29
27,17,27,13,27,28
28,18,26,12,28,29
27,18,27,13,27,28
28,19,27,12,28,29
27,19,26,12,27,28
28,18,25,12,28,29
27,18,26,13,27,28
28,17,25,14,28,29
27,16,26,15,27,28
28,17,27,16,28,29
27,16,27,17,27,28
27,17,26,16,28,29
28,18,25,17,27,28
27,19,26,16,28,29
28,18,27,15,27,28
27,19,27,14,28,29
28,18,26,15,27,28
28,17,27,16,28,29
27,16,26,17,27,28
26,17,25,17,28,29
26,18,25,16,27,28
26,17,24,16,28,29
26,18,25,17,27,28
27,19,26,18,28,29
28,20,26,19,27,28
28,21,26,18,28,29
28,20,27,17,27,28
27,21,28,18,28,29
28,20,28,18,27,28
27,21,27,17,28,29
26,20,26,18,27,28
27,19,25,19,28,29
26,20,25,18,27,28
26,19,25,17,28,29
26,18,24,17,27,28
26,19,25,17,28,29
26,18,25,16,27,28
26,17,24,16,28,29
26,18,25,16,27,28
26,17,26,17,28,29
