Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,15,22,11,28,29
23,22,17,15,12,17
24,21,18,14,13,18
25,20,17,13,14,19
26,19,16,12,15,20
27,18,15,13,16,21
28,17,15,13,17,22
27,17,15,13,18,23
28,16,15,14,19,24
27,16,14,15,20,25
28,15,13,15,21,26
27,15,13,14,22,27
28,14,13,13,23,28
27,14,13,12,24,29
28,13,14,11,25,28
27,13,13,11,26,29
28,12,12,10,27,28
27,12,13,9,28,29
28,11,12,9,27,28
27,11,12,9,28,29
28,10,12,8,27,28
27,11,13,7,28,29
28,10,13,7,27,28
27,11,12,6,28,29
28,10,11,6,27,28
27,11,10,5,28,29
28,10,11,6,27,28
27,11,10,7,28,29
28,10,10,8,27,28
27,11,11,8,28,29
28,10,12,7,27,28
27,11,13,6,28,29
28,10,14,6,27,28
27,11,13,6,28,29
28,10,13,5,27,28
27,11,13,4,28,29
28,10,12,5,27,28
27,11,11,4,28,29
28,10,12,3,27,28
27,11,13,2,28,29
28,10,14,1,27,28
27,11,14,1,28,29
28,10,14,2,27,28
27,11,15,1,28,29
28,10,16,1,27,28
27,11,16,0,28,29
28,10,16,0,27,28
27,11,17,1,28,29
28,10,16,0,27,28
27,11,16,0,28,29
28,10,16,0,27,28
27,11,16,0,28,29
28,10,15,0,27,28
27,11,14,1,28,29
28,10,14,1,27,28
27,11,15,2,28,29
28,10,14,1,27,28
27,11,13,0,28,29
28,10,13,0,27,28
27,11,13,0,28,29
28,10,13,1,27,28
27,11,13,1,28,29
28,10,14,1,27,28
27,11,14,2,28,29
28,10,14,3,27,28
27,11,14,4,28,29
28,10,15,4,27,28
27,11,15,3,28,29
28,10,16,4,27,28
27,11,16,5,28,29
28,10,17,5,27,28
27,11,18,5,28,29
28,10,18,6,27,28
27,11,19,7,28,29
28,10,18,6,27,28
27,11,19,6,28,29
28,10,19,6,27,28
27,11,18,6,28,29
28,10,19,7,27,28
27,11,20,6,28,29
26,12,21,7,27,28
27,13,21,6,28,29
27,12,20,5,27,28
28,13,21,6,28,29
27,12,21,5,27,28
28,11,20,6,28,29
28,12,21,7,27,28
27,13,20,8,28,29
26,14,21,9,27,28
27,15,22,9,28,29
27,14,22,8,27,28
27,13,22,9,28,29
27,14,22,8,27,28
27,13,22,9,28,29
27,14,23,8,27,28
28,13,22,8,28,29
28,14,21,7,27,28
27,13,21,6,28,29
27,12,22,5,27,28
28,11,22,6,28,29
27,11,22,6,27,28
28,10,22,6,28,29
27,11,22,7,27,28
27,12,21,7,28,29
27,13,21,7,27,28
28,14,21,7,28,29
27,13,22,6,27,28
28,12,22,5,28,29
27,11,21,5,27,28
28,10,20,6,28,29
27,11,21,5,27,28
28,10,22,4,28,29
27,11,21,3,27,28
28,10,22,4,28,29
27,11,21,4,27,28
28,12,21,3,28,29
27,12,21,2,27,28
28,11,22,1,28,29
27,11,21,1,27,28
28,10,20,2,28,29
27,11,19,2,27,28
28,12,20,3,28,29
27,11,19,2,27,28
28,12,20,1,28,29
27,12,21,0,27,28
28,11,20,1,28,29
28,10,21,1,27,28
27,11,21,0,28,29
28,10,21,0,27,28
27,11,20,1,28,29
28,10,21,0,27,28
27,11,20,0,28,29
28,10,19,0,27,28
27,9,20,0,28,29
27,10,21,1,27,28
26,9,22,1,28,29
27,8,21,1,27,28
27,7,20,1,28,29
26,8,21,2,27,28
27,9,21,3,28,29
27,10,22,3,27,28
27,9,21,3,28,29
27,10,21,4,27,28
28,11,22,5,28,29
27,10,21,5,27,28
26,9,22,4,28,29
27,8,23,3,27,28
27,7,22,4,28,29
26,6,23,3,27,28
27,7,23,2,28,29
27,6,22,1,27,28
28,7,22,0,28,29
28,6,22,1,27,28
28,7,21,0,28,29
27,6,21,0,27,28
28,7,21,1,28,29
27,7,20,1,27,28
26,8,19,0,28,29
27,9,19,0,27,28
28,10,19,1,28,29
27,11,19,1,27,28
28,10,19,1,28,29
27,11,19,2,27,28
28,12,18,1,28,29
27,11,18,2,27,28
28,10,17,3,28,29
27,11,17,3,27,28
26,12,18,3,28,29
26,11,19,2,27,28
27,10,18,3,28,29
26,11,17,2,27,28
27,12,17,3,28,29
27,13,18,3,27,28
27,12,19,4,28,29
28,13,18,5,27,28
27,14,19,6,28,29
28,15,18,7,27,28
27,15,19,8,28,29
28,14,20,7,27,28
28,15,21,8,28,29
27,14,22,8,27,28
27,13,22,8,28,29
28,14,23,8,27,28
28,13,22,8,28,29
28,14,23,9,27,28
27,13,22,10,28,29
26,14,23,9,27,28
27,13,23,9,28,29
28,14,23,10,27,28
28,15,22,11,28,29
