Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
22,12,9,16,20,20
20,9,1,17,10,10
20,8,2,17,9,11
19,9,2,17,10,10
20,9,2,16,11,9
19,10,3,15,10,10
18,10,4,16,11,11
19,11,3,16,12,10
19,10,3,17,13,11
20,10,2,18,14,10
20,10,1,17,15,9
19,9,2,16,16,10
18,8,1,15,17,11
17,9,1,14,18,10
18,10,2,13,17,11
19,10,2,14,16,12
18,9,1,15,17,13
17,8,2,16,18,14
17,8,3,16,17,15
16,9,4,16,18,16
17,8,4,15,17,17
16,9,4,15,18,18
16,9,4,15,19,17
17,9,5,16,18,18
17,8,6,15,17,17
16,8,7,14,16,18
17,8,6,14,17,19
16,7,7,14,18,18
17,7,8,15,19,17
17,6,9,16,18,18
17,5,10,17,17,17
17,6,9,17,16,18
18,6,8,18,17,17
19,7,8,18,16,18
18,8,9,17,17,17
18,7,10,18,16,18
19,7,9,17,15,19
19,8,10,16,14,20
19,9,9,16,15,21
20,10,10,17,16,22
20,10,11,17,17,23
20,11,10,16,18,22
21,12,9,16,19,21
22,12,9,16,20,20
