Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
1,0,10,6,27,28
23,4,14,1,3,6
24,3,14,1,4,7
25,2,13,2,5,8
26,1,12,2,6,9
27,0,13,3,7,10
26,0,14,3,8,11
25,0,15,4,9,12
24,0,14,3,10,13
23,0,13,3,11,14
22,0,14,2,12,15
21,0,13,2,13,16
20,0,13,2,14,17
19,0,14,3,15,16
18,0,13,3,16,17
17,0,12,3,17,18
16,0,11,3,18,19
15,0,10,3,19,20
14,0,11,2,20,21
13,0,12,2,21,22
12,0,13,3,22,23
11,0,14,4,23,24
10,0,13,4,24,23
9,0,14,4,25,22
8,0,13,5,26,23
7,0,12,4,27,24
6,0,12,4,28,25
5,0,13,4,27,26
4,0,14,5,28,27
3,0,14,4,27,28
2,0,13,3,28,29
1,0,12,2,27,28
2,0,11,3,28,29
1,0,10,3,27,28
2,0,11,2,28,29
1,0,10,3,27,28
2,0,11,2,28,29
1,0,11,2,27,28
2,0,11,2,28,29
1,0,12,2,27,28
2,0,11,3,28,29
1,0,11,3,27,28
2,0,12,4,28,29
1,0,13,5,27,28
2,0,14,6,28,29
1,0,13,6,27,28
2,0,14,6,28,29
1,0,13,5,27,28
2,0,13,6,28,29
1,0,14,5,27,28
2,0,13,6,28,29
1,0,14,6,27,28
2,0,15,7,28,29
1,0,15,6,27,28
2,0,14,5,28,29
1,0,13,5,27,28
2,0,13,6,28,29
1,0,12,6,27,28
2,0,13,7,28,29
1,0,13,7,27,28
2,0,13,7,28,29
1,0,13,6,27,28
2,0,14,6,28,29
1,0,14,7,27,28
2,0,15,6,28,29
1,0,14,5,27,28
2,0,15,6,28,29
1,0,14,6,27,28
2,0,13,5,28,29
1,0,12,4,27,28
2,0,11,5,28,29
1,0,10,6,27,28
