Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
26,12,15,3,28,29
26,19,19,12,18,25
27,18,19,12,19,24
26,19,19,12,20,25
27,20,20,11,21,26
28,19,19,10,22,27
27,18,19,9,23,28
27,17,19,8,24,29
27,16,18,8,25,28
27,17,18,9,26,29
27,18,19,8,27,28
28,17,19,9,28,29
28,18,18,9,27,28
28,19,17,8,28,29
27,18,17,8,27,28
26,17,16,7,28,29
25,16,16,7,27,28
26,17,16,8,28,29
26,18,15,9,27,28
25,19,15,10,28,29
25,20,14,9,27,28
24,19,15,8,28,29
25,18,14,8,27,28
24,18,14,8,28,29
23,17,14,7,27,28
23,16,15,6,28,29
24,15,16,5,27,28
25,14,15,6,28,29
24,15,14,6,27,28
24,16,15,5,28,29
25,15,16,4,27,28
26,14,17,3,28,29
27,13,17,2,27,28
28,12,17,3,28,29
27,13,16,2,27,28
26,12,15,3,28,29
