Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,12,20,16,28,20
22,8,15,6,16,4
21,9,14,5,17,5
22,10,14,6,18,6
23,11,15,6,19,5
22,10,15,6,20,4
23,9,16,6,21,5
22,9,16,5,22,6
21,10,15,6,23,7
20,11,14,5,24,8
21,12,15,5,25,9
21,11,15,4,26,10
22,10,15,4,27,11
23,11,15,3,28,12
22,10,15,4,27,13
23,11,16,3,28,14
22,10,15,3,27,15
23,9,14,2,28,16
23,10,15,2,27,17
23,11,14,2,28,18
22,10,14,1,27,19
23,9,14,0,28,20
24,8,14,1,27,21
23,9,14,2,28,20
23,10,15,3,27,21
23,11,14,3,28,20
24,12,15,2,27,21
23,11,15,3,28,20
22,10,14,4,27,21
21,11,15,5,28,20
22,12,15,5,27,21
23,13,14,5,28,20
23,14,14,5,27,21
24,15,14,5,28,20
23,14,14,5,27,21
24,15,15,5,28,20
24,14,15,4,27,21
25,13,15,5,28,20
24,14,15,5,27,21
25,15,14,5,28,20
24,15,14,5,27,21
23,14,13,6,28,20
22,15,13,6,27,21
23,16,14,7,28,20
24,17,15,6,27,21
25,16,14,7,28,20
24,17,13,7,27,21
23,17,12,8,28,20
24,16,13,7,27,21
23,17,14,8,28,20
24,18,15,8,27,21
24,17,14,7,28,20
23,16,14,8,27,21
22,17,13,7,28,20
22,16,13,6,27,21
22,15,12,7,28,20
21,14,13,6,27,21
22,15,14,7,28,20
23,16,14,8,27,21
22,17,14,7,28,20
23,16,15,7,27,21
23,15,14,6,28,20
24,16,15,7,27,21
25,17,14,7,28,20
24,17,13,8,27,21
25,16,14,8,28,20
26,15,13,9,27,21
27,14,14,8,28,20
28,13,15,8,27,21
27,13,14,8,28,20
28,12,14,9,27,21
27,12,14,10,28,20
28,11,15,9,27,21
27,12,15,10,28,20
28,11,16,11,27,21
27,12,17,10,28,20
28,11,16,10,27,21
27,12,15,10,28,20
28,11,16,11,27,21
27,12,16,10,28,20
28,11,17,11,27,21
27,12,16,12,28,20
28,11,15,13,27,21
27,12,16,13,28,20
28,11,15,13,27,21
27,12,15,14,28,20
28,11,16,13,27,21
27,12,15,14,28,20
28,11,16,15,27,21
27,12,15,15,28,20
28,11,16,16,27,21
27,12,16,15,28,20
28,11,16,14,27,21
27,12,15,13,28,20
28,11,15,13,27,21
27,12,14,13,28,20
28,11,15,13,27,21
27,12,16,13,28,20
28,11,16,14,27,21
27,12,17,15,28,20
28,11,17,16,27,21
27,12,17,17,28,20
28,11,16,17,27,21
27,12,15,16,28,20
28,11,16,17,27,21
27,12,17,16,28,20
28,11,16,17,27,21
27,12,17,18,28,20
28,11,17,18,27,21
27,12,17,19,28,20
28,11,18,19,27,21
27,12,18,18,28,20
28,11,17,17,27,21
27,12,18,18,28,20
28,11,19,19,27,21
27,12,20,18,28,20
28,11,20,18,27,21
27,12,19,18,28,20
28,11,20,17,27,21
27,12,20,16,28,20
