Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,18,15,3,14,28
10,18,18,4,10,28
10,18,18,3,9,29
10,18,17,2,8,28
10,18,18,1,9,29
10,18,18,0,9,29
10,18,19,1,9,29
10,18,20,0,9,29
10,18,21,1,10,28
10,18,22,2,9,29
10,18,21,1,8,28
10,18,21,1,7,29
10,18,22,2,8,28
10,18,21,2,7,29
10,18,21,2,8,28
10,18,21,3,9,27
10,18,21,2,8,28
10,18,20,1,9,29
10,18,19,2,8,28
10,18,19,1,7,29
10,18,19,1,8,28
10,18,18,2,9,27
10,18,17,3,10,26
10,18,16,4,9,27
10,18,15,4,10,26
10,18,16,4,11,27
10,18,17,3,12,28
10,18,17,2,13,29
10,18,17,3,12,28
10,18,18,2,13,27
10,18,18,2,14,28
10,18,17,1,15,27
10,18,17,1,16,28
10,18,16,2,15,29
10,18,15,3,14,28
