Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
23,8,29,21,27,28
23,8,21,21,9,24
22,9,20,22,10,25
23,8,21,21,11,26
22,9,20,21,12,27
23,8,19,20,13,28
22,9,20,20,14,29
23,8,21,19,15,28
22,9,21,20,16,29
23,8,21,20,17,28
22,9,21,20,18,29
23,8,20,21,19,28
22,9,20,20,20,29
23,8,19,21,21,28
22,9,20,22,22,29
23,8,20,22,23,28
22,9,20,21,24,29
23,8,21,22,25,28
22,9,21,23,26,29
23,8,20,24,27,28
22,9,20,25,28,29
23,8,19,25,27,28
22,9,19,26,28,29
23,8,18,26,27,28
22,9,18,27,28,29
23,8,18,28,27,28
22,9,18,27,28,29
23,8,19,27,27,28
22,9,19,26,28,29
23,8,20,27,27,28
22,9,19,26,28,29
23,8,18,26,27,28
22,9,19,27,28,29
23,8,18,26,27,28
22,9,18,26,28,29
23,8,19,26,27,28
22,9,18,27,28,29
23,8,19,27,27,28
22,9,20,28,28,29
23,8,20,29,27,28
22,9,19,29,28,29
23,8,19,29,27,28
22,9,20,28,28,29
23,8,20,28,27,28
22,9,20,29,28,29
23,8,20,29,27,28
22,9,21,29,28,29
23,8,21,29,27,28
22,9,21,29,28,29
23,8,20,29,27,28
22,9,21,28,28,29
23,8,21,29,27,28
22,9,21,29,28,29
23,8,21,29,27,28
22,9,20,29,28,29
23,8,20,29,27,28
22,9,20,29,28,29
23,8,21,29,27,28
22,9,21,28,28,29
23,8,20,28,27,28
22,9,19,27,28,29
23,8,20,28,27,28
22,9,19,27,28,29
23,8,19,26,27,28
22,9,20,27,28,29
23,8,20,28,27,28
22,9,19,27,28,29
23,8,18,27,27,28
22,9,18,28,28,29
23,8,19,28,27,28
22,9,18,29,28,29
23,8,18,29,27,28
22,9,17,29,28,29
23,8,18,29,27,28
22,9,19,28,28,29
23,8,18,28,27,28
22,9,19,27,28,29
23,8,20,28,27,28
22,9,19,27,28,29
23,8,18,27,27,28
22,9,17,28,28,29
23,8,18,27,27,28
22,9,18,28,28,29
23,8,18,28,27,28
22,9,19,27,28,29
23,8,18,26,27,28
22,9,18,27,28,29
23,8,18,27,27,28
22,9,18,26,28,29
23,8,18,27,27,28
22,9,18,28,28,29
23,8,18,29,27,28
22,9,18,29,28,29
23,8,19,28,27,28
22,9,20,28,28,29
23,8,20,28,27,28
22,9,21,29,28,29
23,8,22,29,27,28
22,9,22,29,28,29
23,8,23,29,27,28
22,9,23,29,28,29
23,8,22,28,27,28
22,9,21,28,28,29
23,8,22,27,27,28
22,9,21,27,28,29
23,8,20,28,27,28
22,9,21,28,28,29
23,8,22,29,27,28
22,9,23,28,28,29
23,8,24,28,27,28
22,9,24,28,28,29
23,8,25,28,27,28
22,9,26,29,28,29
23,8,25,29,27,28
22,9,26,28,28,29
23,8,25,29,27,28
22,9,25,29,28,29
23,8,25,29,27,28
22,9,24,28,28,29
23,8,25,29,27,28
22,9,25,28,28,29
23,8,26,29,27,28
22,9,26,29,28,29
23,8,26,29,27,28
22,9,26,28,28,29
23,8,25,28,27,28
22,9,26,27,28,29
23,8,25,26,27,28
22,9,24,26,28,29
23,8,23,25,27,28
22,9,23,24,28,29
23,8,24,23,27,28
22,9,25,22,28,29
23,8,26,23,27,28
22,9,25,22,28,29
23,8,24,23,27,28
22,9,24,22,28,29
23,8,23,22,27,28
22,9,23,21,28,29
23,8,22,20,27,28
22,9,22,21,28,29
23,8,22,21,27,28
22,9,23,21,28,29
23,8,23,22,27,28
22,9,23,21,28,29
23,8,24,22,27,28
22,9,25,23,28,29
23,8,24,23,27,28
22,9,23,22,28,29
23,8,23,23,27,28
22,9,23,24,28,29
23,8,24,23,27,28
22,9,23,23,28,29
23,8,23,24,27,28
22,9,23,24,28,29
23,8,22,23,27,28
22,9,22,24,28,29
23,8,23,25,27,28
22,9,23,24,28,29
23,8,23,24,27,28
22,9,24,25,28,29
23,8,25,24,27,28
22,9,25,24,28,29
23,8,26,23,27,28
22,9,25,22,28,29
23,8,26,22,27,28
22,9,26,22,28,29
23,8,25,23,27,28
22,9,26,22,28,29
23,8,26,21,27,28
22,9,27,22,28,29
23,8,26,22,27,28
22,9,25,23,28,29
23,8,25,22,27,28
22,9,25,21,28,29
23,8,25,21,27,28
22,9,26,22,28,29
23,8,25,23,27,28
22,9,25,22,28,29
23,8,25,21,27,28
22,9,25,20,28,29
23,8,25,20,27,28
22,9,24,19,28,29
23,8,23,20,27,28
22,9,23,21,28,29
23,8,24,21,27,28
22,9,25,21,28,29
23,8,25,22,27,28
22,9,26,22,28,29
23,8,27,22,27,28
22,9,28,21,28,29
23,8,29,21,27,28
