Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,0,18,25,26,3
3,2,21,24,26,3
4,1,22,25,27,2
5,0,23,24,26,3
4,0,22,25,27,2
3,0,22,26,26,3
2,0,23,27,27,2
3,0,22,26,26,3
2,0,23,25,27,2
3,0,24,25,26,3
2,0,23,26,27,2
3,0,22,25,26,3
2,0,23,25,27,2
3,0,24,25,26,3
2,0,24,25,27,2
3,0,25,24,26,3
2,0,24,25,27,2
3,0,24,24,26,3
2,0,23,25,27,2
3,0,24,26,26,3
2,0,24,25,27,2
3,0,23,25,26,3
2,0,22,24,27,2
3,0,22,25,26,3
2,0,23,24,27,2
3,0,24,23,26,3
2,0,24,24,27,2
3,0,23,24,26,3
2,0,22,23,27,2
3,0,22,24,26,3
2,0,22,24,27,2
3,0,22,24,26,3
2,0,22,25,27,2
3,0,22,25,26,3
2,0,23,24,27,2
3,0,23,23,26,3
2,0,24,24,27,2
3,0,25,25,26,3
2,0,24,26,27,2
3,0,24,27,26,3
2,0,24,28,27,2
3,0,24,29,26,3
2,0,24,28,27,2
3,0,25,29,26,3
2,0,26,29,27,2
3,0,26,28,26,3
2,0,25,29,27,2
3,0,26,28,26,3
2,0,25,27,27,2
3,0,25,26,26,3
2,0,24,25,27,2
3,0,25,25,26,3
2,0,26,26,27,2
3,0,25,25,26,3
2,0,24,26,27,2
3,0,25,26,26,3
2,0,24,25,27,2
3,0,23,24,26,3
2,0,22,23,27,2
3,0,21,24,26,3
2,0,21,25,27,2
3,0,20,26,26,3
2,0,21,27,27,2
3,0,22,28,26,3
2,0,23,27,27,2
3,0,22,26,26,3
2,0,21,26,27,2
3,0,21,27,26,3
2,0,20,27,27,2
3,0,20,27,26,3
2,0,19,28,27,2
3,0,19,27,26,3
2,0,18,26,27,2
3,0,18,25,26,3
