Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
12,5,10,28,29,21
12,5,8,29,4,6
12,5,9,28,5,5
12,5,8,28,6,4
12,5,8,29,5,5
12,5,8,29,6,6
12,5,9,28,5,7
12,5,10,27,6,6
12,5,11,26,7,5
12,5,10,25,6,6
12,5,11,24,7,5
12,5,11,24,8,6
12,5,10,24,9,7
12,5,11,24,10,6
12,5,12,24,11,7
12,5,11,23,10,8
12,5,11,22,9,9
12,5,10,23,10,10
12,5,9,22,9,11
12,5,10,22,10,12
12,5,11,22,9,13
12,5,11,22,8,14
12,5,10,22,9,13
12,5,11,22,8,14
12,5,10,23,9,13
12,5,10,24,8,14
12,5,9,24,9,13
12,5,10,25,10,12
12,5,11,25,9,13
12,5,10,25,10,12
12,5,10,26,11,11
12,5,11,25,12,10
12,5,11,25,13,11
12,5,12,26,14,12
12,5,13,25,15,11
12,5,12,26,16,12
12,5,12,26,17,11
12,5,11,26,18,10
12,5,11,27,17,11
12,5,11,27,18,12
12,5,11,27,17,13
12,5,12,26,16,14
12,5,11,26,15,15
12,5,12,26,16,14
12,5,13,25,15,15
12,5,12,26,14,16
12,5,12,26,15,15
12,5,12,25,16,16
12,5,12,24,17,15
12,5,11,23,18,16
12,5,11,24,19,17
12,5,10,24,18,18
12,5,11,25,19,17
12,5,11,24,20,16
12,5,11,23,21,15
12,5,10,24,20,16
12,5,11,24,19,17
12,5,10,25,18,18
12,5,11,26,19,17
12,5,10,25,20,18
12,5,10,25,21,17
12,5,10,26,22,16
12,5,9,26,21,17
12,5,9,25,22,18
12,5,8,25,23,19
12,5,9,26,24,18
12,5,9,26,25,19
12,5,10,26,26,18
12,5,9,27,27,19
12,5,10,28,28,20
12,5,10,28,29,21
