Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
22,1,11,8,27,29
7,6,13,1,10,20
8,5,12,1,11,19
9,4,12,2,12,20
10,5,12,1,13,21
11,5,11,2,14,22
10,5,11,3,15,23
11,5,11,2,16,24
10,5,10,2,17,25
11,5,10,2,18,26
12,4,9,1,19,27
13,5,9,0,20,28
14,4,10,0,21,29
15,5,10,1,22,28
15,6,9,0,23,29
16,7,9,0,24,28
17,8,10,0,25,29
18,7,10,0,26,28
19,8,10,0,27,29
20,9,10,1,28,28
19,10,10,1,27,29
20,11,9,1,28,28
19,11,8,1,27,29
18,11,8,2,28,28
19,10,9,2,27,29
18,11,9,1,28,28
18,10,9,2,27,29
17,11,10,3,28,28
18,12,9,4,27,29
19,11,10,3,28,28
18,12,9,4,27,29
19,11,10,5,28,28
20,10,10,5,27,29
21,9,11,5,28,28
22,8,11,4,27,29
23,7,10,3,28,28
24,6,9,3,27,29
25,5,9,3,28,28
26,4,10,4,27,29
27,3,9,3,28,28
26,3,9,4,27,29
25,2,10,5,28,28
24,1,9,4,27,29
23,0,8,5,28,28
22,0,9,6,27,29
21,0,8,5,28,28
22,1,9,6,27,29
21,0,9,7,28,28
22,1,10,8,27,29
21,0,10,8,28,28
22,1,9,9,27,29
21,0,8,10,28,28
22,1,9,10,27,29
21,0,10,9,28,28
22,1,11,8,27,29
