Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,5,28,19,28,29
8,12,20,18,23,28
9,11,21,18,24,29
10,10,22,19,25,28
11,9,21,18,26,29
12,8,22,18,27,28
13,7,22,19,28,29
14,6,22,19,27,28
15,5,23,19,28,29
16,4,24,20,27,28
15,5,23,21,28,29
16,4,22,22,27,28
15,5,23,23,28,29
16,4,24,24,27,28
15,5,23,23,28,29
16,4,24,22,27,28
15,5,25,22,28,29
16,4,26,23,27,28
15,5,27,23,28,29
16,4,26,24,27,28
15,5,27,23,28,29
16,4,27,24,27,28
15,5,26,24,28,29
16,4,26,23,27,28
15,5,25,23,28,29
16,4,24,22,27,28
15,5,23,22,28,29
16,4,24,22,27,28
15,5,24,21,28,29
16,4,24,20,27,28
15,5,25,19,28,29
16,4,24,18,27,28
15,5,24,18,28,29
16,4,25,18,27,28
15,5,26,17,28,29
16,4,25,17,27,28
15,5,24,18,28,29
16,4,24,19,27,28
15,5,23,20,28,29
16,4,24,21,27,28
15,5,25,20,28,29
16,4,25,19,27,28
15,5,26,19,28,29
16,4,27,18,27,28
15,5,28,19,28,29
