Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
10,12,27,17,27,20
12,12,20,17,21,14
11,13,19,17,22,15
10,12,19,17,23,16
10,11,20,18,24,17
10,12,21,19,25,18
10,11,21,20,26,19
10,12,22,20,27,20
10,11,22,21,28,19
10,12,23,22,27,20
10,11,24,22,28,19
10,12,24,22,27,20
10,11,24,21,28,19
10,12,23,20,27,20
10,11,23,21,28,19
10,12,23,20,27,20
10,11,22,19,28,19
10,12,22,19,27,20
10,11,21,19,28,19
10,12,22,19,27,20
10,11,23,18,28,19
10,12,24,17,27,20
10,11,24,16,28,19
10,12,23,17,27,20
10,11,23,16,28,19
10,12,22,17,27,20
10,11,22,17,28,19
10,12,23,17,27,20
10,11,24,18,28,19
10,12,25,18,27,20
10,11,26,18,28,19
10,12,27,19,27,20
10,11,27,19,28,19
10,12,26,19,27,20
10,11,27,18,28,19
10,12,27,17,27,20
