Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
2,17,25,26,27,21
2,17,22,9,23,15
1,17,21,10,24,16
2,17,21,10,25,17
1,17,21,9,26,18
2,17,20,8,27,19
1,17,21,9,28,20
2,17,21,10,27,21
1,17,22,9,28,20
2,17,21,9,27,21
1,17,20,10,28,20
2,17,19,11,27,21
1,17,19,12,28,20
2,17,18,12,27,21
1,17,18,11,28,20
2,17,18,11,27,21
1,17,19,11,28,20
2,17,18,10,27,21
1,17,18,9,28,20
2,17,18,10,27,21
1,17,19,9,28,20
2,17,19,8,27,21
1,17,18,7,28,20
2,17,19,8,27,21
1,17,20,9,28,20
2,17,19,9,27,21
1,17,18,10,28,20
2,17,19,11,27,21
1,17,20,10,28,20
2,17,21,11,27,21
1,17,21,12,28,20
2,17,20,13,27,21
1,17,19,14,28,20
2,17,20,15,27,21
1,17,19,15,28,20
2,17,18,16,27,21
1,17,17,17,28,20
2,17,17,16,27,21
1,17,16,17,28,20
2,17,16,18,27,21
1,17,16,17,28,20
2,17,15,16,27,21
1,17,16,16,28,20
2,17,17,17,27,21
1,17,18,18,28,20
2,17,19,17,27,21
1,17,20,17,28,20
2,17,20,16,27,21
1,17,21,17,28,20
2,17,22,16,27,21
1,17,23,16,28,20
2,17,24,16,27,21
1,17,25,17,28,20
2,17,26,18,27,21
1,17,26,19,28,20
2,17,25,18,27,21
1,17,24,19,28,20
2,17,25,18,27,21
1,17,25,19,28,20
2,17,25,20,27,21
1,17,26,21,28,20
2,17,25,22,27,21
1,17,25,23,28,20
2,17,25,24,27,21
1,17,24,25,28,20
2,17,24,24,27,21
1,17,23,23,28,20
2,17,24,22,27,21
1,17,23,21,28,20
2,17,22,21,27,21
1,17,22,20,28,20
2,17,22,20,27,21
1,17,22,20,28,20
2,17,22,20,27,21
1,17,22,20,28,20
2,17,22,19,27,21
1,17,21,20,28,20
2,17,20,21,27,21
1,17,20,22,28,20
2,17,20,22,27,21
1,17,21,23,28,20
2,17,20,23,27,21
1,17,21,24,28,20
2,17,21,23,27,21
1,17,22,23,28,20
2,17,22,22,27,21
1,17,23,23,28,20
2,17,22,23,27,21
1,17,23,23,28,20
2,17,24,22,27,21
1,17,25,23,28,20
2,17,25,23,27,21
1,17,24,22,28,20
2,17,25,21,27,21
1,17,25,21,28,20
2,17,25,22,27,21
1,17,26,22,28,20
2,17,25,22,27,21
1,17,26,21,28,20
2,17,25,20,27,21
1,17,26,20,28,20
2,17,25,21,27,21
1,17,25,22,28,20
2,17,26,22,27,21
1,17,27,23,28,20
2,17,26,24,27,21
1,17,25,25,28,20
2,17,25,26,27,21
